gene	log2FC	pvalue	adj_pvalue	significant
RNLS	5.97207142781091	3.40767706976138e-08	0.00012639074251745	TRUE
CNTLN	-3.4410120587065	3.67027376994922e-08	0.000136130454127417	TRUE
TIMP3	6.48027706929064	3.75720210161425e-08	0.000139354625948872	TRUE
ME3	-7.86445552121374	4.42411219413597e-08	0.000164090321280503	TRUE
MFSD2A	5.26780092287773	4.51076808838207e-08	0.000167304388398091	TRUE
ZEB1	-2.82743773057393	4.51077133085211e-08	0.000167304508661305	TRUE
PYGL	-2.47428804293146	4.91200134975311e-08	0.000182186130062343	TRUE
CPVL-AS2	-1.19042540159758	5.28618347649669e-08	0.000196064545143262	TRUE
PLEKHA5	-2.27883469230665	5.38915951372547e-08	0.000199883926364078	TRUE
C3orf70	-3.77821809659718	5.47293056175285e-08	0.000202990994535413	TRUE
NRP2	-3.13729217214156	6.11919222708236e-08	0.000226960839702485	TRUE
WLS	-2.9937210198864	6.8653553630393e-08	0.000254636030415127	TRUE
MGST2	1.30542927297741	6.94464495638683e-08	0.000257576881432388	TRUE
ISG20	-9.67351580749534	6.97126652459321e-08	0.000258564275397162	TRUE
ZMAT3	-1.64092626124536	7.81767491770509e-08	0.000289957562697682	TRUE
BST2	4.74359703554102	8.05968085872415e-08	0.000298933563050079	TRUE
CD58	-2.33528625020309	8.18339157113143e-08	0.000303521993373265	TRUE
GYPC	-1.51567707107246	1.09562049422435e-07	0.00040636564130781	TRUE
HCN1	-4.00616332579935	1.30257757852843e-07	0.000483126023876195	TRUE
SEZ6L	-8.73913204211015	1.38824995163829e-07	0.000514901907062642	TRUE
ENSG00000227240	6.48569778676689	1.58212596709104e-07	0.000586810521194066	TRUE
PRR5	-3.41827658360604	1.65443792552029e-07	0.000613631026575474	TRUE
ENSG00000287621	6.2266042083923	1.81548990736274e-07	0.00067336520664084	TRUE
LINC02246	-1.67964126426923	1.84262636587057e-07	0.000683430119101394	TRUE
GLI2	-4.57847938755878	2.14436654339203e-07	0.000795345550944103	TRUE
MT-CO1	-1.54193700974571	2.21672448192002e-07	0.000822183110344134	TRUE
SEPTIN6	-1.54434779816587	2.24963711749105e-07	0.000834390406877429	TRUE
STS	-1.46007414178824	2.32542111439431e-07	0.000862498691328848	TRUE
LINC01588	2.72559677465937	2.43925886976623e-07	0.000904721114796295	TRUE
FBXO34	-3.83289224083674	2.48446068474263e-07	0.00092148646797104	TRUE
AATF	-3.51782078674729	2.89747333454138e-07	0.0010746728597814	TRUE
ANXA2	-2.17025748324672	2.9616372459027e-07	0.00109847125450531	TRUE
ZNF618	-2.2517471487946	3.09410821366567e-07	0.0011476047364486	TRUE
LINC01833	-4.01592843008039	3.90304102719695e-07	0.00144763791698735	TRUE
STRBP	-3.02955133008073	4.18014735826159e-07	0.00155041665517922	TRUE
LRGUK	-1.86450163288507	4.28694799312059e-07	0.00159002901064843	TRUE
HS3ST3A1	10.9986724208218	4.75812943459069e-07	0.00176479020728969	TRUE
FGF13	-3.39338096745811	5.77192473910771e-07	0.00214080688573505	TRUE
ATP11C	-3.99113983274994	6.06699955996995e-07	0.00225025013679286	TRUE
FGF2	6.86637876648068	6.24208691767637e-07	0.00231519003776616	TRUE
STIM1	-2.68985097388879	6.24209066448726e-07	0.00231519142745833	TRUE
MIR3667HG	-1.48506459830947	6.28661390574004e-07	0.00233170509763898	TRUE
DIRAS2	-2.47611096259143	6.60698619582174e-07	0.00245053118003028	TRUE
GABRG2	-2.2547444003533	6.79706057742958e-07	0.00252102976816863	TRUE
ADCY9	-1.94168175039672	7.47824610813209e-07	0.00277368148150619	TRUE
ADGRE5	-2.88757852930392	7.63831526842675e-07	0.00283305113305948	TRUE
ABCA9	-2.27274116832417	8.31222832333639e-07	0.00308300548512547	TRUE
SLC38A4-AS1	-1.73948691774393	8.37090275508504e-07	0.00310476783186104	TRUE
ID2	1.36640206685379	9.69930285367099e-07	0.00359747142842657	TRUE
SVOP	-2.17613000885008	1.0807637971109e-06	0.00400855292348433	TRUE
RAB27B	-1.8492502532032	1.1830281613336e-06	0.00438785145038633	TRUE
NMT1	-1.96706808559819	1.27677410716245e-06	0.00473555516346552	TRUE
KLF6	-1.20306198449607	1.29905631422263e-06	0.00481819986945173	TRUE
EGR1	-1.31389859670694	1.34010814116123e-06	0.00497046109556699	TRUE
ENSG00000289731	-3.46431586505261	1.38240695454879e-06	0.00512734739442146	TRUE
TMEM196	-1.17355148986191	1.39197955326239e-06	0.00516285216305022	TRUE
XAF1	-2.29107488758861	1.40161588065888e-06	0.00519859330136379	TRUE
TMEM106A	-1.69170042998669	1.54344869722022e-06	0.00572465121798979	TRUE
RNF144B	1.00903899085625	1.7048514466672e-06	0.00632329401568866	TRUE
AHNAK	-3.04011291190844	1.77627869960137e-06	0.0065882176968215	TRUE
ENSG00000254394	7.87052360765506	1.80072077027739e-06	0.00667887333695885	TRUE
GRK5	-4.0478392339152	1.82548686218944e-06	0.00677073077186065	TRUE
TMOD1	2.8616068609542	1.92785864457706e-06	0.00715042771273632	TRUE
RALA	1.77142811756182	2.15669940521877e-06	0.00799919809395642	TRUE
C1QA	-1.4058142518321	2.25382784287347e-06	0.00835944746921769	TRUE
SLC2A3	7.62372959524722	2.29229382533736e-06	0.00850211779817627	TRUE
ADAMTSL1	-5.74949074212219	2.31567440592789e-06	0.00858883637158653	TRUE
VEGFA	5.25770597976697	2.55381087621344e-06	0.00947208453987567	TRUE
PALS2	4.6666122112172	2.58844710249641e-06	0.00960055030315918	TRUE
WIPF3	-6.03411171608966	2.61471969776816e-06	0.00969799535902212	TRUE
SLC14A2	3.625712850754	2.85339058082341e-06	0.010583225664274	TRUE
DYNLRB2-AS1	-2.23141117360916	2.92113711066272e-06	0.010834497543448	TRUE
DAAM1	-7.33148253504379	3.1442499781891e-06	0.0116620231691034	TRUE
SETBP1	-1.82500568394366	3.15477029228246e-06	0.0117010430140757	TRUE
TRIM22	1.49194312484008	3.27274471221974e-06	0.012138610137623	TRUE
TLR5	-1.34534380841163	3.37236802155261e-06	0.0125081129919386	TRUE
FLG-AS1	2.63062142489953	3.38365474328377e-06	0.0125499754428395	TRUE
KLF12	-3.81094555867812	3.7633160862923e-06	0.0139581393640581	TRUE
GALM	-1.56060087564757	3.83890639165089e-06	0.0142385038066331	TRUE
TMEM176B	1.53412301637725	3.89010751432896e-06	0.0144284087706461	TRUE
RCBTB2	-1.46467547532126	4.21133640224919e-06	0.0156198467159422	TRUE
TTN-AS1	-3.99233249242781	4.5429220891723e-06	0.0168496980287401	TRUE
GSE1	-2.7133745582527	4.54292441125124e-06	0.0168497066413308	TRUE
ENSG00000249001	5.49226069755547	4.67936428213956e-06	0.0173557621224556	TRUE
CASC15	2.49973844782174	4.75685269703827e-06	0.0176431666533149	TRUE
DLEU7	-2.75040378169075	4.85146165450482e-06	0.0179940712765584	TRUE
PARP8	-1.71468755236018	4.8674064800494e-06	0.0180532106345032	TRUE
SP110	-1.89322594352413	5.11264435736495e-06	0.0189627979214666	TRUE
AFF3	-3.12967712498015	5.31731206812371e-06	0.0197219104606708	TRUE
NEPRO-AS1	-4.04203920887694	5.33471734051134e-06	0.0197864666159566	TRUE
CLEC2D	-1.10291291005873	6.443042731013e-06	0.0238972454893272	TRUE
MAP3K1	-3.31726518035144	6.74186011226524e-06	0.0250055591563918	TRUE
AFAP1	-5.58115310101126	6.74186011226524e-06	0.0250055591563918	TRUE
LPL	-2.59148085030424	7.09959855423712e-06	0.0263324110376655	TRUE
ULK4	-2.66298278555318	8.36506567680433e-06	0.0310260285952673	TRUE
CACNA1D	-2.87905873271319	8.55473420833178e-06	0.0317295091787026	TRUE
COL28A1	-9.24284017427279	8.77653567776155e-06	0.0325521708288176	TRUE
SNRPN	2.5467739376355	9.09050169855775e-06	0.0337166707999507	TRUE
AHR	6.48515602773869	9.20730967464252e-06	0.0341499115832491	TRUE
MT-CO3	-7.04281568988775	9.56639975387541e-06	0.0354817766871239	TRUE
FGL1	-1.11708298694457	9.62753401680379e-06	0.0357085236683253	TRUE
PTPN9	-3.73119595430486	1.04902580138666e-05	0.0389083669734312	TRUE
TYMP	-1.02217671339536	1.04902580138666e-05	0.0389083669734312	TRUE
FLT1	2.3063144029873	1.07938892356332e-05	0.0400345351749635	TRUE
DHRS7B	-6.34765196946025	1.19428626069115e-05	0.0442960774090349	TRUE
PARP9	-1.82286459797735	1.19805903126773e-05	0.0444360094697201	TRUE
MB21D2	-3.12693183488929	1.24422176608741e-05	0.046148185304182	TRUE
FMO5	-1.9022871317299	1.29614465761337e-05	0.04807400535088	TRUE
HIVEP1	4.48916336920616	1.3374858800508e-05	0.0496073512910843	TRUE
ESRRG	-5.16374840068934	1.37146149429597e-05	0.0508675068234377	FALSE
PIP5K1B	-1.60396029076988	1.4106685245935e-05	0.0523216955771729	FALSE
SORCS1	-7.59751924581409	1.41952442192503e-05	0.0526501608091994	FALSE
OLFM1	-1.44637588597773	1.50634859615799e-05	0.0558704694314999	FALSE
SYT7	-14.4419106617695	1.5395948178847e-05	0.0571035717953436	FALSE
ADD2	-2.92793748722411	1.59822189312822e-05	0.0592780500161258	FALSE
SEPTIN11	-6.81095371604742	1.5982226202285e-05	0.0592780769842752	FALSE
SAMD9L	-2.69830781180303	1.62832754660291e-05	0.0603946687035018	FALSE
EPHB2	-1.24618432340757	1.65382774144797e-05	0.0613404709303052	FALSE
LINC01950	-2.08876496804779	1.65897324864525e-05	0.0615313177922524	FALSE
GASK1B-AS1	4.43293307408596	1.7926818609637e-05	0.0664905702231438	FALSE
PLA2G7	-1.44235295262055	2.02819431432093e-05	0.0752257271181633	FALSE
ENSG00000228999	2.74813002773326	2.28598476588015e-05	0.0847871749664949	FALSE
ENC1	-9.19475936467371	2.35694358213115e-05	0.0874190374612443	FALSE
SLC38A2	-2.63860078715086	2.45981464174435e-05	0.091234525062298	FALSE
NOTCH2	-6.11814221359453	2.58261040018666e-05	0.0957890197429231	FALSE
B4GALT1	1.47119412982777	2.87186166317282e-05	0.10651734908708	FALSE
SPTLC3	1.73582510805837	2.90681439889004e-05	0.107813746054832	FALSE
CHSY3	-1.71083701640319	3.04152379139286e-05	0.112810117422761	FALSE
KIF26B	-4.11567551412622	3.16305005760776e-05	0.117317526636672	FALSE
CACNA1A	-3.70733899785389	3.18214969600819e-05	0.118025932224944	FALSE
DAB1	-7.70576950913207	3.25965654643486e-05	0.120900661307269	FALSE
GPCPD1	-1.44878015738871	3.28917943965787e-05	0.12199566541691	FALSE
MYRFL	-5.9993384591663	3.37928402716948e-05	0.125337644567716	FALSE
LINC01091	3.44222562140944	3.56657587080777e-05	0.13228429904826	FALSE
COL4A4	-2.58692761794662	3.92411440745187e-05	0.14554540337239	FALSE
LYRM4	1.29292861738036	3.98296412803692e-05	0.147728139508889	FALSE
LINC00578	-1.78140670691968	4.1399182760373e-05	0.153549568858223	FALSE
HIF1A-AS3	1.2029704806437	4.5651182535924e-05	0.169320236025742	FALSE
CHST15	-1.2296550361807	4.95805990070495e-05	0.183894441717147	FALSE
CHRNA7	-2.09450508799681	5.13609404123042e-05	0.190497727989236	FALSE
MAD2L1-DT	6.05326309602227	5.24272902695572e-05	0.194452819609788	FALSE
ETV5	-4.41701143967224	5.43043113586654e-05	0.20141469082929	FALSE
TMEM51	1.29418662768231	5.49439797077001e-05	0.20378722073586	FALSE
ENSG00000223930	6.08922575536857	5.51050140830413e-05	0.204384497234	FALSE
CNTN5	6.08989002753953	5.62448377887696e-05	0.208612103358546	FALSE
ENSG00000227598	3.63405217384662	5.62448602303263e-05	0.20861218659428	FALSE
ENSG00000232555	4.0249028171407	6.03246998095061e-05	0.223744311593458	FALSE
ENSG00000240086	-8.40235328743559	6.24682222874533e-05	0.231694636464164	FALSE
MIR222HG	-1.14316358164588	6.48716573679154e-05	0.240608977177598	FALSE
SMYD2	-5.3186012648433	6.73624350615799e-05	0.2498472716434	FALSE
MAN1C1	1.15183706339801	6.83443352452155e-05	0.253489139424504	FALSE
MSRA	-4.96131019608782	7.05523055444339e-05	0.261678501264305	FALSE
SLC5A4-AS1	5.19628962479675	7.67013416294394e-05	0.284485276103591	FALSE
MAP2K1	-2.11314735118894	7.75882546880794e-05	0.287774836638086	FALSE
CD163L1	-1.06082281605589	8.57728298030011e-05	0.318131425739331	FALSE
P3H2	-3.93166275502986	8.65111604554957e-05	0.320869894129434	FALSE
CACNG2	1.94674569659512	9.02933867934839e-05	0.334898171617032	FALSE
PLSCR1	-1.8568053535848	9.53087000754893e-05	0.35349996857999	FALSE
BMPR2	-4.30500788782983	0.000100871527666273	0.374132496114207	FALSE
INTU	-2.32684316625497	0.000101444360287991	0.376257132308158	FALSE
GRIP2	3.33352532866593	0.000113247438503329	0.420034749408849	FALSE
CBL	-4.41247040203094	0.000118454885526217	0.439349170416738	FALSE
ADGRE2	3.75544790825121	0.0001221651022177	0.45311036412545	FALSE
C2CD5-AS1	1.01905564823563	0.000123541230831467	0.458214425153911	FALSE
PELI2	-3.2463812034446	0.000133591258445501	0.495489977574364	FALSE
GBE1	2.17963582856529	0.000135465014649615	0.502439739335421	FALSE
STON2	-1.00366501977727	0.000136981857303874	0.508065708740068	FALSE
BCAR3	-1.56350716869118	0.000138900464444512	0.515181822624695	FALSE
FBLN1	4.56762871054029	0.000140453454932002	0.520941864342795	FALSE
ENSG00000249335	1.70858536012947	0.000151372100144132	0.561439119434584	FALSE
ASAP1	-1.87511102991382	0.000151372153912792	0.561439318862546	FALSE
UBE3D	1.7861636662159	0.000161743711248566	0.599907425020932	FALSE
ERN1	-2.45217122940501	0.000162190047498544	0.601562886172101	FALSE
SCUBE2	-1.12220908424057	0.000164439165870247	0.609904866212748	FALSE
MROH7	-6.84918099949904	0.000164439165870247	0.609904866212748	FALSE
NAT8L	-2.1256243954127	0.00017136386402666	0.635588571674882	FALSE
GPR65	4.85908736385706	0.000175168337208606	0.64969936270672	FALSE
CFAP70	1.00846686171765	0.000186553180943587	0.691925748119764	FALSE
OXR1-AS1	1.38638579168421	0.000189118527711915	0.701440619283491	FALSE
GRAMD1B	-5.14100500611418	0.000194879531158242	0.722808181065919	FALSE
FAM78B	-8.58369310996871	0.000201352001771612	0.746814574570909	FALSE
CASC2	3.59961875698278	0.000206338359697844	0.765308976119303	FALSE
ABHD3	-1.27959493829636	0.000212014767681883	0.786362773332103	FALSE
LNX1	-1.01846548516235	0.000212590324042278	0.788497511872808	FALSE
CD109	6.71983036775879	0.00021316741996256	0.790637960641135	FALSE
PTBP3	-2.44760680239769	0.000226241955853788	0.839131414261699	FALSE
ENSG00000270792	-3.02893841041216	0.000227467068741244	0.843675357961273	FALSE
RNF125	2.40656689970232	0.000228698483380957	0.84824267485997	FALSE
PDE3A	-6.31544060558122	0.000253998169324928	0.942079210026157	FALSE
KCNIP1	1.03571643061935	0.000261595017413671	0.970255919587306	FALSE
ENSG00000287226	-8.6136228609544	0.00027966004930916	1	FALSE
HCLS1	1.19922676753804	0.000300479718270142	1	FALSE
GLIS3	-6.22736160035697	0.000311013735097737	1	FALSE
ENSG00000257322	-2.13285591322342	0.000313493280096572	1	FALSE
SYT17	-2.48944203628093	0.000325311237675293	1	FALSE
HAVCR2	-1.45634895315428	0.000328763584954875	1	FALSE
ACER2	-4.2337735316249	0.000337544933936064	1	FALSE
FNBP1L	-1.15495904657089	0.000340221864239482	1	FALSE
LY96	-3.0386120187826	0.000342918208096693	1	FALSE
LILRB1	-1.90472479879477	0.000345635525002344	1	FALSE
ZMAT4	2.73846706703476	0.00035112946048701	1	FALSE
MAP3K14	-2.39380636451043	0.000361414722643226	1	FALSE
TBC1D30	-2.35824571027916	0.000367142869344946	1	FALSE
SYNE1	-4.22596787977887	0.000392959489056311	1	FALSE
DSE	1.54884223049702	0.000402284441202267	1	FALSE
KCTD16	-8.80850396397866	0.000404384536048053	1	FALSE
ITPRIPL2	-2.22865120285812	0.000416119169110571	1	FALSE
HOPX	2.01979714003668	0.000417201717791485	1	FALSE
RAB27A	-1.54571920883203	0.000447440443976923	1	FALSE
CPLX2	-8.15883387365347	0.000454432150581405	1	FALSE
RPS6KA3	-3.68987503050941	0.000467516042588933	1	FALSE
ZEB1-AS1	-2.72968341383468	0.000492209624680709	1	FALSE
SMYD3	-6.74750313235989	0.000493475823911325	1	FALSE
EEPD1	2.70567731127163	0.000502423407000098	1	FALSE
PRAM1	-1.43667287615719	0.000523446595134164	1	FALSE
KLHL13	1.9920949971262	0.000534262723752356	1	FALSE
TBC1D9	1.45345590583394	0.000567974062108639	1	FALSE
ZNF331	5.36065361776238	0.000572324722667329	1	FALSE
ALOX5	1.45139018237082	0.000639802890104835	1	FALSE
LRP1	-1.59306727779662	0.000643039245561541	1	FALSE
RPS19	-1.87416787063002	0.000644663127124663	1	FALSE
MOB1B	-3.18176985256782	0.000686521049195081	1	FALSE
EYA2	-3.25368339371098	0.000772130498347017	1	FALSE
ENSG00000286481	8.16034818704209	0.000774055266970906	1	FALSE
ZDHHC14	-1.89247180775079	0.000775984709058742	1	FALSE
OSGIN2	2.04805532296885	0.000787653871785714	1	FALSE
SLC35F4	1.31948233953782	0.000859035113301747	1	FALSE
TUSC3	-2.66039662560171	0.000913644938808557	1	FALSE
ANOS1	-1.44433672231832	0.000922675365576781	1	FALSE
NRG1	6.81620982911761	0.00092494585876586	1	FALSE
DOK5	2.2278656705575	0.000952598583392104	1	FALSE
FCGBP	-1.58726582384012	0.000990658324948968	1	FALSE
ENSG00000253194	-1.18095315936197	0.00102261788849288	1	FALSE
GAS2L3	1.1504222721169	0.00103516115326258	1	FALSE
WWC2	-2.56982172073183	0.00106844329783791	1	FALSE
ARHGAP31	-1.36247337145675	0.00109737512772356	1	FALSE
ENSG00000261218	1.81302397466309	0.0011161617247495	1	FALSE
PDE5A	-2.22795438123619	0.00112976200277521	1	FALSE
CACNB4	-3.11708938988595	0.00112976230457752	1	FALSE
WBP2NL	-2.56794423326388	0.00115463012468913	1	FALSE
ENSG00000286288	-3.02709152587269	0.0011602242637488	1	FALSE
MAMDC2-AS1	1.56532949709387	0.00117148838425265	1	FALSE
TFRC	4.32582178368827	0.00118285348628534	1	FALSE
SLC2A13	-5.27380220931093	0.00122049740433176	1	FALSE
APBA1	-6.07484320984887	0.00126530650943348	1	FALSE
BICC1	-2.17502279050805	0.00126834677599313	1	FALSE
CPNE8	-3.47207361888891	0.00134337582668123	1	FALSE
DAPK1	-4.63184162218907	0.00134980954901879	1	FALSE
MEF2C-AS1	-1.92118444527522	0.00137255243721787	1	FALSE
CACHD1	-5.63971491549869	0.00143607522826054	1	FALSE
RASGEF1B	4.28953856532672	0.00147757993661702	1	FALSE
TRPC3	-3.88828109195393	0.00147757993661702	1	FALSE
LINC02306	-3.38314367623745	0.00148108808381775	1	FALSE
LINC00540	-2.09715398303168	0.00156392420834364	1	FALSE
SMIM35	1.34586598572855	0.0016202243994644	1	FALSE
DZIP1	2.69529677115861	0.00162404284414644	1	FALSE
EXT1	-6.31049474230009	0.00162786997878848	1	FALSE
LINC02391	-2.14476603828303	0.0017061774914493	1	FALSE
CTSB	1.13166879622091	0.00174253365771929	1	FALSE
ENSG00000285751	6.48992705967782	0.00176716496130108	1	FALSE
ENSG00000249330	-1.71236689794386	0.00179630635039582	1	FALSE
LINC02245	-3.54369826914827	0.00180050527551066	1	FALSE
NEK6	-4.7562742737914	0.00182163553877111	1	FALSE
ARPC1B	-2.14169020210716	0.00189078434645123	1	FALSE
OSBPL3	-1.1248227471059	0.00192626933296003	1	FALSE
SEMA5B	-1.67933591169494	0.0019578104044145	1	FALSE
SLC39A12	5.47142896583632	0.00196235484556713	1	FALSE
NEB	1.34239795415607	0.00200369320743858	1	FALSE
PPP3CA	-1.75545451787798	0.00201298726607784	1	FALSE
MT-ND4	-2.33491214116568	0.00202700206116642	1	FALSE
RALYL	7.35092989797646	0.00214732516127355	1	FALSE
SLC26A2	2.72103550937634	0.00217716076512722	1	FALSE
SDC4	3.04884558240448	0.00218217015221761	1	FALSE
ENSG00000287778	-1.19104010980509	0.00218714628222281	1	FALSE
C3	2.79545244819077	0.00227416538466267	1	FALSE
CDHR3	-5.49905887691565	0.00227416538466267	1	FALSE
SKIL	-2.68691585157569	0.00233211907034418	1	FALSE
GCNT2	-1.07444726983386	0.0024023525879806	1	FALSE
ARL4C	-1.75687539451894	0.002457690066935	1	FALSE
SASH3	-1.1907084275285	0.00254288584458378	1	FALSE
SRBD1	2.54024389272111	0.00270307565434886	1	FALSE
TENM4	-4.39426829082114	0.00270918256256648	1	FALSE
PPARG	-1.71692328562473	0.00299066744412308	1	FALSE
CD53	2.13390872684359	0.0030787991404177	1	FALSE
SULF2	9.30655589447871	0.00330591881487976	1	FALSE
TNFRSF1B	1.23235499795773	0.00331325682999706	1	FALSE
ENSG00000234352	6.45098462223158	0.00339495080734522	1	FALSE
XKR6	-6.31193626099559	0.00340246780042531	1	FALSE
RGS12	-2.75659135847733	0.00345551321597026	1	FALSE
SAMHD1	-1.96344901614295	0.00347847619412062	1	FALSE
P2RY6	-1.69895798997926	0.00349385809290092	1	FALSE
ENSG00000223786	-3.79953141511251	0.00350157719991054	1	FALSE
SCN1B	-6.88374312894698	0.0035403913519051	1	FALSE
SEMA3A	-1.13588405951969	0.00355602522958094	1	FALSE
EYA1	-2.9359570608185	0.00366723830998708	1	FALSE
TSPAN7	-2.00198699857384	0.00393340847242105	1	FALSE
MCTP1	-1.87799766123754	0.00393340847242105	1	FALSE
PDLIM5	3.59644102543869	0.00394200207376991	1	FALSE
ENSG00000257258	-1.859689054974	0.0039592244258748	1	FALSE
CABP1	-3.80874920822323	0.00406411601625823	1	FALSE
LINC01515	-4.19077719659888	0.0040729684645557	1	FALSE
LINC02649	2.14845654731144	0.00415343154596392	1	FALSE
EMID1	-1.94575211368874	0.00425373348993369	1	FALSE
AFF1	-3.2848030751573	0.0043000460419677	1	FALSE
PRDM16	1.07353901596339	0.0043940471620969	1	FALSE
CFAP418-AS1	-1.17745427633197	0.00449959649374857	1	FALSE
NWD2	1.99287814932297	0.00459753814059322	1	FALSE
MIPOL1	-3.29243223564547	0.00460743773501309	1	FALSE
ENSG00000237626	-2.70701436517797	0.00461735662960451	1	FALSE
PRIM2	-1.4947414190578	0.00490305651137241	1	FALSE
NEXMIF	-5.74357688382206	0.00538442610298316	1	FALSE
EPAS1	5.31082060283973	0.00539584588078247	1	FALSE
MEIKIN	-2.26014462240177	0.00554630591083424	1	FALSE
SUSD4	4.06101994488962	0.00573667948876044	1	FALSE
GSAP	-1.35129503044501	0.00582180557520992	1	FALSE
PACS1	-3.21036280277252	0.00592048572305235	1	FALSE
TMTC1	-9.46690003517935	0.00595787770394212	1	FALSE
LINC02698	10.390113183009	0.00599548235739464	1	FALSE
TENT5A	-1.41597646795566	0.00604595453258683	1	FALSE
PPM1L	-1.32940468098097	0.00605863341603823	1	FALSE
TTTY14	-1.32173781233392	0.00639677173634695	1	FALSE
TCF7L2	-6.10978672756077	0.00639677173634695	1	FALSE
ENSG00000286797	-1.2753328216266	0.00666833277029016	1	FALSE
FCHSD2	2.26258557597106	0.00670994891583024	1	FALSE
NHSL1	-1.00796888452591	0.00672387403663907	1	FALSE
SLCO1C1	1.84741227700893	0.0067658002411826	1	FALSE
FRG1-DT	-5.89959496973227	0.00677982819617872	1	FALSE
MGLL	-3.58741898509369	0.00682207032378368	1	FALSE
ENSG00000227681	3.83539278045713	0.00683620177012585	1	FALSE
SYN1	-6.78675752618459	0.00699340847627601	1	FALSE
EPS8	-3.20002039340462	0.00733264520595458	1	FALSE
ENSG00000243176	4.05575008705575	0.00737796507227416	1	FALSE
ENSG00000262769	5.77320359403443	0.00774966355307449	1	FALSE
ITGB5	-5.39277495720486	0.00776550894275684	1	FALSE
TBC1D14	-1.21801438088098	0.00781322087587861	1	FALSE
CAMK1D	-1.12613000415303	0.00810503885726643	1	FALSE
ITGA9	-1.9661009045909	0.00828813744255375	1	FALSE
SLC4A4	-1.74687581431135	0.00847492961657737	1	FALSE
ENKUR	3.94130600758929	0.00873571128640601	1	FALSE
NAV2	-7.04744959652432	0.00893148602275094	1	FALSE
DGCR5	1.70299520958695	0.00924175590318976	1	FALSE
SNED1	-6.28223901689971	0.00937228598860216	1	FALSE
PCNX4-DT	-3.12405800679921	0.00944761246091843	1	FALSE
CABLES1	1.54432564633419	0.00965754738726752	1	FALSE
N4BP2	-7.44676096454037	0.00999017720031008	1	FALSE
KCNQ5	5.5873299499506	0.0100100559828347	1	FALSE
SCMH1	-4.85513498831359	0.0102310784841876	1	FALSE
LINC01277	-4.11099448987182	0.010292106481886	1	FALSE
CR1	-8.51503786748226	0.0103125210296115	1	FALSE
LRRK2	-2.12900998851294	0.0105812104311997	1	FALSE
ZNRF2	-1.27191246705704	0.0108561047771601	1	FALSE
NIBAN1	-1.57061809196039	0.010877513101885	1	FALSE
RERG	-1.71751314870198	0.0109851073601464	1	FALSE
GRIN1	-2.26377270314644	0.0111154702513681	1	FALSE
LIN9	3.99229528132608	0.0111811655916249	1	FALSE
CCDC141	-7.32593617636861	0.0114026475740224	1	FALSE
F11-AS1	-4.80115771754729	0.0115148422073936	1	FALSE
BAZ1A	-1.11906925046092	0.011537398338145	1	FALSE
ENSG00000287918	-9.70537401734235	0.0115599936706445	1	FALSE
OXR1	1.43659595392349	0.0119268994680663	1	FALSE
GRIP1	-7.24298912780931	0.0120436535297402	1	FALSE
CCDC50	-4.57127744244531	0.0120671259429092	1	FALSE
NCKAP1L	1.35330871862515	0.0121850992798877	1	FALSE
CACNB2	-1.16746916124184	0.0123040894367842	1	FALSE
LINC02934	-5.63253754925903	0.0124000231633891	1	FALSE
HPSE2	-1.07327038224562	0.0124241098677813	1	FALSE
MRC2	-1.73614731739974	0.0125451680724243	1	FALSE
TEC	5.88315048962725	0.0125695021899512	1	FALSE
ZNF98	-2.56742480323029	0.0128896992927447	1	FALSE
NMD3	-5.94043944997425	0.0129146239104542	1	FALSE
OSBPL6	-5.1893365221076	0.0132936754775003	1	FALSE
ENSG00000286511	7.07011069872125	0.0134480309292213	1	FALSE
FARP1	-1.23644035453627	0.0136039636870409	1	FALSE
ENSG00000253693	-7.19788736125928	0.0137088056665766	1	FALSE
MAP4K3-DT	-1.00386596828817	0.01416238736383	1	FALSE
LMO2	-1.42591340188691	0.014352974744337	1	FALSE
NRSN1	-4.15127893269439	0.0144078392409869	1	FALSE
APC	-2.84171579480442	0.0144904885218673	1	FALSE
ENSG00000262801	2.25774199587432	0.015080811339263	1	FALSE
GMDS	-3.48283437218833	0.0152533228687953	1	FALSE
OPRM1	3.74265588518964	0.0153692896313519	1	FALSE
PGM5	1.62225665769337	0.0160512926371484	1	FALSE
LINC02712	4.86336480091659	0.0167283942662577	1	FALSE
FBXL17	-3.49062120435535	0.0167283942662577	1	FALSE
DENND3	1.89371816473755	0.0169173569796658	1	FALSE
FAM13A	-1.76630757249906	0.0175608297525419	1	FALSE
ARRB2	-2.01014461451321	0.0179905030335983	1	FALSE
FREM2	10.8072891632575	0.018225658185321	1	FALSE
ENSG00000258416	3.55822763717062	0.0186006259910513	1	FALSE
HES4	-2.33247517191579	0.0187040542928556	1	FALSE
WARS2	-1.32515779697091	0.0190876080981069	1	FALSE
RASAL2	-2.66646376732159	0.0196577776062514	1	FALSE
NHSL2	-2.89092764007579	0.0199483957152526	1	FALSE
TIAM1	-2.54587863224544	0.0200216372532368	1	FALSE
ST8SIA4	-1.28114657078246	0.0201688189236472	1	FALSE
ENSG00000290790	-1.05646492752551	0.0202057586200048	1	FALSE
TRIM14	2.22919063628846	0.0208428801096175	1	FALSE
GABRA2	-1.57680185829624	0.0213030852523516	1	FALSE
CYRIA	-4.52023165389283	0.0213806409067018	1	FALSE
