ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0006639	acylglycerol metabolic process	7/545	134/18870	0.093799949046146	0.395150323197869	0.345499270197075	PLB1/LIPC/GPAT3/ABHD12B/CPS1/DGKB/DGKH	7
GO:0002693	positive regulation of cellular extravasation	2/545	18/18870	0.0939832488999528	0.395150323197869	0.345499270197075	PTAFR/RIPOR2	2
GO:0006851	mitochondrial calcium ion transmembrane transport	2/545	18/18870	0.0939832488999528	0.395150323197869	0.345499270197075	MCUB/SLC8A3	2
GO:0006957	complement activation, alternative pathway	2/545	18/18870	0.0939832488999528	0.395150323197869	0.345499270197075	CR1/SUSD4	2
GO:0007625	grooming behavior	2/545	18/18870	0.0939832488999528	0.395150323197869	0.345499270197075	SLC1A1/CNTNAP4	2
GO:0009125	nucleoside monophosphate catabolic process	2/545	18/18870	0.0939832488999528	0.395150323197869	0.345499270197075	GDA/DPYD	2
GO:0009642	response to light intensity	2/545	18/18870	0.0939832488999528	0.395150323197869	0.345499270197075	SCN11A/KCNC2	2
GO:0010522	regulation of calcium ion transport into cytosol	2/545	18/18870	0.0939832488999528	0.395150323197869	0.345499270197075	NOS1/GRIN1	2
GO:0010755	regulation of plasminogen activation	2/545	18/18870	0.0939832488999528	0.395150323197869	0.345499270197075	CTSZ/SERPINE1	2
GO:0016082	synaptic vesicle priming	2/545	18/18870	0.0939832488999528	0.395150323197869	0.345499270197075	RPH3A/UNC13A	2
GO:0019896	axonal transport of mitochondrion	2/545	18/18870	0.0939832488999528	0.395150323197869	0.345499270197075	UCHL1/AGBL4	2
GO:0032328	alanine transport	2/545	18/18870	0.0939832488999528	0.395150323197869	0.345499270197075	SLC38A1/SLC7A5	2
GO:0035234	ectopic germ cell programmed cell death	2/545	18/18870	0.0939832488999528	0.395150323197869	0.345499270197075	KIT/KITLG	2
GO:0042339	keratan sulfate metabolic process	2/545	18/18870	0.0939832488999528	0.395150323197869	0.345499270197075	ST3GAL1/SLC35D2	2
GO:0042402	cellular biogenic amine catabolic process	2/545	18/18870	0.0939832488999528	0.395150323197869	0.345499270197075	HNMT/SLC44A1	2
GO:0048486	parasympathetic nervous system development	2/545	18/18870	0.0939832488999528	0.395150323197869	0.345499270197075	NRP2/PLXNA4	2
GO:0051917	regulation of fibrinolysis	2/545	18/18870	0.0939832488999528	0.395150323197869	0.345499270197075	FAP/SERPINE1	2
GO:0050879	multicellular organismal movement	4/545	60/18870	0.0949883020266577	0.398565129214392	0.348485002252221	NR4A1/PRKD1/MAP1A/SLC8A3	4
GO:0060193	positive regulation of lipase activity	4/545	60/18870	0.0949883020266577	0.398565129214392	0.348485002252221	HTR2A/C5AR1/KIT/LPAR1	4
GO:0044272	sulfur compound biosynthetic process	8/545	161/18870	0.0954715155190909	0.400186383002437	0.34990254379955	NDST3/PDK3/ACSL5/NDST4/CHST15/ST3GAL1/SLC35D2/CHSY3	8
GO:0007616	long-term memory	3/545	38/18870	0.0962010776714871	0.401615206077027	0.351151833754615	PTCHD1/GRIA1/CAMK4	3
GO:0035909	aorta morphogenesis	3/545	38/18870	0.0962010776714871	0.401615206077027	0.351151833754615	HEY2/ENG/SOX4	3
GO:0060563	neuroepithelial cell differentiation	3/545	38/18870	0.0962010776714871	0.401615206077027	0.351151833754615	CEBPB/SERPINE1/SOX4	3
GO:1990776	response to angiotensin	3/545	38/18870	0.0962010776714871	0.401615206077027	0.351151833754615	CAMK2A/PRKCD/PRKD1	3
GO:0006638	neutral lipid metabolic process	7/545	135/18870	0.0966182622193646	0.402949826188329	0.352318757447638	PLB1/LIPC/GPAT3/ABHD12B/CPS1/DGKB/DGKH	7
GO:0051147	regulation of muscle cell differentiation	8/545	162/18870	0.0980503281928199	0.408510087117868	0.357180365753343	PRDM6/EDN1/RGS4/PRKD1/HEY2/ARRB2/KIT/ENG	8
GO:2000146	negative regulation of cell motility	16/545	388/18870	0.0985696006564514	0.410259979368694	0.358710382205541	TMIGD3/LRCH1/SINHCAF/PTPRR/MCTP1/PPARG/PTPRG/SERPINE1/PLCB1/NEXMIF/NRG3/RIPOR2/PTPRK/ENG/FRMD5/PADI2	16
GO:0090263	positive regulation of canonical Wnt signaling pathway	6/545	110/18870	0.0991791068888828	0.411987064025043	0.360220456861454	WNK2/LRRK2/RNF220/DAAM2/RSPO2/SOX4	6
GO:0016485	protein processing	11/545	245/18870	0.0994596025214243	0.411987064025043	0.360220456861454	VSIR/CARD18/ASRGL1/MYRFL/CTSZ/MYH9/LRRK2/SERPINE1/MME/PCSK2/MIPEP	11
GO:0050432	catecholamine secretion	4/545	61/18870	0.099463321191014	0.411987064025043	0.360220456861454	HTR2A/SYT7/CNR1/KCNB1	4
GO:0090497	mesenchymal cell migration	4/545	61/18870	0.099463321191014	0.411987064025043	0.360220456861454	EDN1/SEMA6A/KITLG/NRP2	4
GO:0034219	carbohydrate transmembrane transport	7/545	136/18870	0.0994829639237823	0.411987064025043	0.360220456861454	SLC2A3/EDN1/SLC2A9/PRKAG2/NR4A3/HK2/TMEM144	7
GO:1903844	regulation of cellular response to transforming growth factor beta stimulus	8/545	163/18870	0.100668237393397	0.416478303450362	0.364147367337372	SDCBP/NREP/SINHCAF/SKIL/PPARG/FBN2/NPNT/ENG	8
GO:0051346	negative regulation of hydrolase activity	10/545	218/18870	0.101442968651296	0.417543204719216	0.365078462643694	NOS1/CAMK2A/CARD18/LRCH1/CR1/SERPINA3/RPS6KA3/LRRK2/SERPINE1/SPOCK1	10
GO:0017158	regulation of calcium ion-dependent exocytosis	3/545	39/18870	0.102094332975229	0.417543204719216	0.365078462643694	SYT7/RPH3A/KCNB1	3
GO:0031281	positive regulation of cyclase activity	3/545	39/18870	0.102094332975229	0.417543204719216	0.365078462643694	TMIGD3/NOS1/RXFP1	3
GO:0038179	neurotrophin signaling pathway	3/545	39/18870	0.102094332975229	0.417543204719216	0.365078462643694	NTRK3/DOK5/TMEM108	3
GO:0120033	negative regulation of plasma membrane bounded cell projection assembly	3/545	39/18870	0.102094332975229	0.417543204719216	0.365078462643694	LIMK2/PRKCD/LPAR1	3
GO:0140448	signaling receptor ligand precursor processing	3/545	39/18870	0.102094332975229	0.417543204719216	0.365078462643694	CTSZ/MME/PCSK2	3
GO:0021543	pallium development	9/545	191/18870	0.102837698284756	0.417543204719216	0.365078462643694	CDON/FGF13/LRP8/TMEM108/PLCB1/EPHA5/BTG2/GRIA1/SYNE2	9
GO:0006684	sphingomyelin metabolic process	2/545	19/18870	0.103104665187139	0.417543204719216	0.365078462643694	PRKCD/ABCA8	2
GO:0007176	regulation of epidermal growth factor-activated receptor activity	2/545	19/18870	0.103104665187139	0.417543204719216	0.365078462643694	CBL/ERRFI1	2
GO:0010663	positive regulation of striated muscle cell apoptotic process	2/545	19/18870	0.103104665187139	0.417543204719216	0.365078462643694	CAMK2A/TIGAR	2
GO:0010666	positive regulation of cardiac muscle cell apoptotic process	2/545	19/18870	0.103104665187139	0.417543204719216	0.365078462643694	CAMK2A/TIGAR	2
GO:0010885	regulation of cholesterol storage	2/545	19/18870	0.103104665187139	0.417543204719216	0.365078462643694	MSR1/PPARG	2
GO:0030050	vesicle transport along actin filament	2/545	19/18870	0.103104665187139	0.417543204719216	0.365078462643694	FNBP1L/MYO1D	2
GO:0030206	chondroitin sulfate biosynthetic process	2/545	19/18870	0.103104665187139	0.417543204719216	0.365078462643694	CHST15/CHSY3	2
GO:0032026	response to magnesium ion	2/545	19/18870	0.103104665187139	0.417543204719216	0.365078462643694	KCNC2/BMP6	2
GO:0035372	protein localization to microtubule	2/545	19/18870	0.103104665187139	0.417543204719216	0.365078462643694	DIAPH1/MAP1A	2
GO:0055003	cardiac myofibril assembly	2/545	19/18870	0.103104665187139	0.417543204719216	0.365078462643694	FHOD3/NEBL	2
GO:0060977	coronary vasculature morphogenesis	2/545	19/18870	0.103104665187139	0.417543204719216	0.365078462643694	LRP2/HEY2	2
GO:0061577	calcium ion transmembrane transport via high voltage-gated calcium channel	2/545	19/18870	0.103104665187139	0.417543204719216	0.365078462643694	NOS1/CACNB2	2
GO:0097254	renal tubular secretion	2/545	19/18870	0.103104665187139	0.417543204719216	0.365078462643694	EDN1/ABCG2	2
GO:0097320	plasma membrane tubulation	2/545	19/18870	0.103104665187139	0.417543204719216	0.365078462643694	ATP10A/FNBP1L	2
GO:1901379	regulation of potassium ion transmembrane transport	5/545	86/18870	0.103249251203251	0.417543204719216	0.365078462643694	KCNAB2/RGS7/RGS4/NETO1/KCNC2	5
GO:2000243	positive regulation of reproductive process	5/545	86/18870	0.103249251203251	0.417543204719216	0.365078462643694	PLB1/TACR3/PTAFR/PLCB1/ZFPM2	5
GO:0015695	organic cation transport	4/545	62/18870	0.104034435033949	0.420307253172346	0.367495205506556	SLC35F3/KCNB1/SLC44A1/SLC44A5	4
GO:0018108	peptidyl-tyrosine phosphorylation	12/545	276/18870	0.105097137912832	0.424112924124966	0.370822689908186	CBL/EPHA3/HTR2A/LRP8/PRKCD/EPHB2/IL15/ENPP2/KIT/ERRFI1/BMP6/KITLG	12
GO:0030258	lipid modification	9/545	192/18870	0.105310896378757	0.424112924124966	0.370822689908186	CHRM5/CNR1/PLPPR5/FA2H/MTMR8/DGKB/PRKAG2/NR4A3/DGKH	9
GO:0033135	regulation of peptidyl-serine phosphorylation	7/545	138/18870	0.105350566018156	0.424112924124966	0.370822689908186	BDKRB2/NOS1/SMYD3/NTRK3/PRKD1/CNKSR3/PAQR3	7
GO:0032102	negative regulation of response to external stimulus	19/545	481/18870	0.105386879524883	0.424112924124966	0.370822689908186	CGAS/FAP/EDN1/CR1/AOAH/PRKCD/SUSD4/RTN4RL1/GRID2/ARRB2/PPARG/KIAA0319/LRFN5/SERPINE1/SEMA6A/KLRD1/PTPRO/PADI2/SAMHD1	19
GO:0030203	glycosaminoglycan metabolic process	6/545	112/18870	0.105769836575201	0.425240014168584	0.371808159904427	NDST3/NDST4/CHST15/ST3GAL1/SLC35D2/CHSY3	6
GO:0010810	regulation of cell-substrate adhesion	10/545	220/18870	0.1060347063176	0.425890613421419	0.372377010678042	EPHA3/COL26A1/PKP2/CDKN2A/SERPINE1/SPOCK1/NEXMIF/PTPRO/NPNT/VWC2	10
GO:1901292	nucleoside phosphate catabolic process	5/545	87/18870	0.107103277616941	0.42976489940856	0.375764488563064	GDA/ENTPD3/DPYD/CNP/SAMHD1	5
GO:0009755	hormone-mediated signaling pathway	9/545	193/18870	0.107817566015003	0.430530199408834	0.376433627814771	SST/KANK2/TRERF1/ESR2/RXFP1/THRB/PPARG/NR4A3/PADI2	9
GO:0001953	negative regulation of cell-matrix adhesion	3/545	40/18870	0.108127352283177	0.430530199408834	0.376433627814771	CDKN2A/SERPINE1/NEXMIF	3
GO:0032570	response to progesterone	3/545	40/18870	0.108127352283177	0.430530199408834	0.376433627814771	FOS/TRERF1/GABRB1	3
GO:0033028	myeloid cell apoptotic process	3/545	40/18870	0.108127352283177	0.430530199408834	0.376433627814771	CDKN2A/MIAT/KITLG	3
GO:0035886	vascular associated smooth muscle cell differentiation	3/545	40/18870	0.108127352283177	0.430530199408834	0.376433627814771	HEY2/KIT/ENG	3
GO:0046676	negative regulation of insulin secretion	3/545	40/18870	0.108127352283177	0.430530199408834	0.376433627814771	VSNL1/KCNB1/PIM3	3
GO:0046839	phospholipid dephosphorylation	3/545	40/18870	0.108127352283177	0.430530199408834	0.376433627814771	CHRM5/PLPPR5/MTMR8	3
GO:0051349	positive regulation of lyase activity	3/545	40/18870	0.108127352283177	0.430530199408834	0.376433627814771	TMIGD3/NOS1/RXFP1	3
GO:0048568	embryonic organ development	18/545	453/18870	0.108259108232531	0.43063993679023	0.376529576578975	MYO3B/CDH23/COL27A1/ALDH1A2/CCDC40/EDN1/RUNX2/CEBPB/MTHFD1L/EPHB2/PRICKLE1/HEY2/ZFPM2/FBN2/KIT/KITLG/ENG/PLXNA4	18
GO:0000768	syncytium formation by plasma membrane fusion	4/545	63/18870	0.108699807564995	0.431148085092251	0.376973875513313	NOS1/CDON/MYH9/RIPOR2	4
GO:0002090	regulation of receptor internalization	4/545	63/18870	0.108699807564995	0.431148085092251	0.376973875513313	SDCBP/ARRB2/GSG1L/LPAR1	4
GO:0140253	cell-cell fusion	4/545	63/18870	0.108699807564995	0.431148085092251	0.376973875513313	NOS1/CDON/MYH9/RIPOR2	4
GO:0032355	response to estradiol	6/545	113/18870	0.109148446717734	0.432464645430256	0.378125008662516	TACR3/ALDH1A2/ESR2/NQO1/ARPC1B/GRIA1	6
GO:0018212	peptidyl-tyrosine modification	12/545	278/18870	0.109241008911006	0.432464645430256	0.378125008662516	CBL/EPHA3/HTR2A/LRP8/PRKCD/EPHB2/IL15/ENPP2/KIT/ERRFI1/BMP6/KITLG	12
GO:0070371	ERK1 and ERK2 cascade	14/545	336/18870	0.109765588847957	0.434125529864694	0.379577201223909	OPRM1/BMPER/EDN1/HTR2A/PTPRR/WNK2/HTR2C/EPHB2/ARRB2/C5AR1/CNKSR3/SEMA6A/ACTA2/NPNT	14
GO:0033627	cell adhesion mediated by integrin	5/545	88/18870	0.111026899487428	0.438275239332895	0.383205495340413	ITGA1/SERPINE1/NEXMIF/NPNT/ITGBL1	5
GO:0048864	stem cell development	5/545	88/18870	0.111026899487428	0.438275239332895	0.383205495340413	ALDH1A2/EDN1/SEMA6A/KITLG/NRP2	5
GO:0006144	purine nucleobase metabolic process	2/545	20/18870	0.112455489188017	0.438884359597805	0.383738079004486	GDA/DPYD	2
GO:0009310	amine catabolic process	2/545	20/18870	0.112455489188017	0.438884359597805	0.383738079004486	HNMT/SLC44A1	2
GO:0032332	positive regulation of chondrocyte differentiation	2/545	20/18870	0.112455489188017	0.438884359597805	0.383738079004486	RUNX2/BMP6	2
GO:0042953	lipoprotein transport	2/545	20/18870	0.112455489188017	0.438884359597805	0.383738079004486	MSR1/PPARG	2
GO:0045056	transcytosis	2/545	20/18870	0.112455489188017	0.438884359597805	0.383738079004486	PTAFR/LRP2	2
GO:0045953	negative regulation of natural killer cell mediated cytotoxicity	2/545	20/18870	0.112455489188017	0.438884359597805	0.383738079004486	ARRB2/KLRD1	2
GO:0051767	nitric-oxide synthase biosynthetic process	2/545	20/18870	0.112455489188017	0.438884359597805	0.383738079004486	EDN1/LRRK2	2
GO:0051769	regulation of nitric-oxide synthase biosynthetic process	2/545	20/18870	0.112455489188017	0.438884359597805	0.383738079004486	EDN1/LRRK2	2
GO:0061050	regulation of cell growth involved in cardiac muscle cell development	2/545	20/18870	0.112455489188017	0.438884359597805	0.383738079004486	EDN1/RGS4	2
GO:0071397	cellular response to cholesterol	2/545	20/18870	0.112455489188017	0.438884359597805	0.383738079004486	LRP8/GRAMD1B	2
GO:0071731	response to nitric oxide	2/545	20/18870	0.112455489188017	0.438884359597805	0.383738079004486	SCN11A/KCNC2	2
GO:1902018	negative regulation of cilium assembly	2/545	20/18870	0.112455489188017	0.438884359597805	0.383738079004486	LIMK2/LPAR1	2
GO:0002820	negative regulation of adaptive immune response	4/545	64/18870	0.113457534974188	0.440714278240902	0.385338066448742	CR1/SUSD4/SVEP1/KLRD1	4
GO:0031100	animal organ regeneration	4/545	64/18870	0.113457534974188	0.440714278240902	0.385338066448742	LCP1/CEBPB/NR4A3/SLC7A5	4
GO:0035773	insulin secretion involved in cellular response to glucose stimulus	4/545	64/18870	0.113457534974188	0.440714278240902	0.385338066448742	VSNL1/ANO1/EPHA5/PIM3	4
GO:0046530	photoreceptor cell differentiation	4/545	64/18870	0.113457534974188	0.440714278240902	0.385338066448742	SDK2/THRB/DSCAM/HCN1	4
GO:0048278	vesicle docking	4/545	64/18870	0.113457534974188	0.440714278240902	0.385338066448742	CPLX2/UNC13A/KCNB1/RAB3C	4
GO:0002691	regulation of cellular extravasation	3/545	41/18870	0.114295105705977	0.441891180432931	0.386367089644645	PTAFR/PLCB1/RIPOR2	3
GO:0014046	dopamine secretion	3/545	41/18870	0.114295105705977	0.441891180432931	0.386367089644645	HTR2A/SYT7/CNR1	3
GO:0035136	forelimb morphogenesis	3/545	41/18870	0.114295105705977	0.441891180432931	0.386367089644645	ALDH1A2/RUNX2/RSPO2	3
GO:0045923	positive regulation of fatty acid metabolic process	3/545	41/18870	0.114295105705977	0.441891180432931	0.386367089644645	PPARG/NR4A3/MID1IP1	3
GO:0051954	positive regulation of amine transport	3/545	41/18870	0.114295105705977	0.441891180432931	0.386367089644645	KCNB1/SLC38A1/SLC7A5	3
GO:0001960	negative regulation of cytokine-mediated signaling pathway	5/545	89/18870	0.115019180910755	0.444275023087992	0.388451399967165	SLIT3/CCDC3/PPARG/PADI2/SAMHD1	5
GO:0007596	blood coagulation	10/545	224/18870	0.115570800423606	0.445988905836382	0.389949931548716	HSPB1/FAP/EDN1/TEC/PRKCD/MYH9/EPHB2/SERPINE1/DGKB/DGKH	10
GO:0009314	response to radiation	17/545	428/18870	0.116298907651415	0.448380023622478	0.392040602874417	TRPM1/FOS/SCN11A/EYS/CBL/GRIN1/SLC4A10/PRKCD/NETO1/ASIC2/KCNC2/KIT/MME/IKBIP/TIGAR/PTPRK/NET1	17
GO:0052547	regulation of peptidase activity	13/545	312/18870	0.119999155149977	0.461746664543532	0.403727711329338	VSIR/CARD18/CR1/SERPINA3/GRIN1/RPS6KA3/DAPK1/PPARG/GRIN2B/SERPINE1/SPOCK1/ST18/CYCS	13
GO:0010952	positive regulation of peptidase activity	8/545	170/18870	0.120074068478447	0.461746664543532	0.403727711329338	VSIR/CR1/GRIN1/DAPK1/PPARG/GRIN2B/ST18/CYCS	8
GO:0042180	cellular ketone metabolic process	10/545	226/18870	0.12051358567295	0.461746664543532	0.403727711329338	PDK3/ATCAY/CNR1/NQO1/MALRD1/PPARG/PRKAG2/NR4A3/BMP6/MID1IP1	10
GO:0072330	monocarboxylic acid biosynthetic process	10/545	226/18870	0.12051358567295	0.461746664543532	0.403727711329338	LIPC/ALDH1A2/EDN1/MALRD1/FA2H/HACD4/PRKAG2/PLP1/OSBPL3/MID1IP1	10
GO:0006958	complement activation, classical pathway	3/545	42/18870	0.120592508349407	0.461746664543532	0.403727711329338	CR1/SUSD4/SVEP1	3
GO:0009394	2'-deoxyribonucleotide metabolic process	3/545	42/18870	0.120592508349407	0.461746664543532	0.403727711329338	GDA/DPYD/SAMHD1	3
GO:0042119	neutrophil activation	3/545	42/18870	0.120592508349407	0.461746664543532	0.403727711329338	PTAFR/PRKCD/IL15	3
GO:0034599	cellular response to oxidative stress	11/545	255/18870	0.121772290649653	0.461746664543532	0.403727711329338	FOS/EDN1/NME8/PRKCD/NQO1/LRRK2/PRKD1/DAPK1/SLC1A1/PTPRK/NET1	11
GO:0002716	negative regulation of natural killer cell mediated immunity	2/545	21/18870	0.122014921547871	0.461746664543532	0.403727711329338	ARRB2/KLRD1	2
GO:0043552	positive regulation of phosphatidylinositol 3-kinase activity	2/545	21/18870	0.122014921547871	0.461746664543532	0.403727711329338	PRKD1/KIT	2
GO:0044872	lipoprotein localization	2/545	21/18870	0.122014921547871	0.461746664543532	0.403727711329338	MSR1/PPARG	2
GO:0045981	positive regulation of nucleotide metabolic process	2/545	21/18870	0.122014921547871	0.461746664543532	0.403727711329338	NOS1/TIGAR	2
GO:0048791	calcium ion-regulated exocytosis of neurotransmitter	2/545	21/18870	0.122014921547871	0.461746664543532	0.403727711329338	SYT7/UNC13A	2
GO:0051152	positive regulation of smooth muscle cell differentiation	2/545	21/18870	0.122014921547871	0.461746664543532	0.403727711329338	KIT/ENG	2
GO:0060973	cell migration involved in heart development	2/545	21/18870	0.122014921547871	0.461746664543532	0.403727711329338	EDN1/ENG	2
GO:0061318	renal filtration cell differentiation	2/545	21/18870	0.122014921547871	0.461746664543532	0.403727711329338	BASP1/PTPRO	2
GO:0072112	podocyte differentiation	2/545	21/18870	0.122014921547871	0.461746664543532	0.403727711329338	BASP1/PTPRO	2
GO:0097049	motor neuron apoptotic process	2/545	21/18870	0.122014921547871	0.461746664543532	0.403727711329338	KCNB1/SLC1A1	2
GO:1900544	positive regulation of purine nucleotide metabolic process	2/545	21/18870	0.122014921547871	0.461746664543532	0.403727711329338	NOS1/TIGAR	2
GO:2000047	regulation of cell-cell adhesion mediated by cadherin	2/545	21/18870	0.122014921547871	0.461746664543532	0.403727711329338	NEXMIF/BMP6	2
GO:0070372	regulation of ERK1 and ERK2 cascade	13/545	313/18870	0.122112050410375	0.461746664543532	0.403727711329338	OPRM1/BMPER/HTR2A/PTPRR/WNK2/HTR2C/EPHB2/ARRB2/C5AR1/CNKSR3/SEMA6A/ACTA2/NPNT	13
GO:0030856	regulation of epithelial cell differentiation	8/545	171/18870	0.122998217727392	0.464672425838493	0.406285847645663	MAFF/CEBPB/HEY2/SERPINE1/PLCB1/ERRFI1/BMP6/APOLD1	8
GO:1904659	glucose transmembrane transport	6/545	117/18870	0.123205779517122	0.465031494743623	0.406599799165856	SLC2A3/EDN1/SLC2A9/PRKAG2/NR4A3/HK2	6
GO:0030073	insulin secretion	9/545	199/18870	0.123552837092707	0.465915944985546	0.407373117306246	VSNL1/SYT7/CNR1/ANO1/KCNB1/PLCB1/EPHA5/PIM3/SOX4	9
GO:0051592	response to calcium ion	7/545	144/18870	0.124037915639918	0.467301954508226	0.408584973277151	FOS/KCNQ3/EDN1/SYT7/CPNE8/KCNB1/KCNMA1	7
GO:0045927	positive regulation of growth	11/545	256/18870	0.124146514892338	0.467301954508226	0.408584973277151	EDN1/SDCBP/BASP1/RPS6KA3/UNC13A/HEY2/DSCAM/MIR17HG/PLCB1/ZFPM2/TRPC5	11
GO:0030336	negative regulation of cell migration	15/545	373/18870	0.124509003154796	0.468239954539373	0.409405112619524	TMIGD3/LRCH1/SINHCAF/PTPRR/MCTP1/PPARG/PTPRG/SERPINE1/PLCB1/NEXMIF/NRG3/RIPOR2/PTPRK/ENG/PADI2	15
GO:0036293	response to decreased oxygen levels	13/545	315/18870	0.126401517776332	0.474210168529088	0.414625162952961	FOS/NOS1/CBL/EDN1/PDK3/KCNMA1/PPARG/SLC1A1/KCND2/TIGAR/HK2/SLC8A3/SOX4	13
GO:1901653	cellular response to peptide	15/545	374/18870	0.126481052778076	0.474210168529088	0.414625162952961	FOS/CAMK2A/ATP1A3/NR4A1/EDN1/PRKCD/ANO1/PRKD1/EPHB2/CPS1/PPARG/PLCB1/NR4A3/GRIA1/TBC1D4	15
GO:0009262	deoxyribonucleotide metabolic process	3/545	43/18870	0.12701443420317	0.474210168529088	0.414625162952961	GDA/DPYD/SAMHD1	3
GO:0010712	regulation of collagen metabolic process	3/545	43/18870	0.12701443420317	0.474210168529088	0.414625162952961	VSIR/FAP/ENG	3
GO:0019098	reproductive behavior	3/545	43/18870	0.12701443420317	0.474210168529088	0.414625162952961	CNR1/THRB/NPAS1	3
GO:0019692	deoxyribose phosphate metabolic process	3/545	43/18870	0.12701443420317	0.474210168529088	0.414625162952961	GDA/DPYD/SAMHD1	3
GO:0045663	positive regulation of myoblast differentiation	3/545	43/18870	0.12701443420317	0.474210168529088	0.414625162952961	PLCB1/RIPOR2/SOX4	3
GO:0051955	regulation of amino acid transport	3/545	43/18870	0.12701443420317	0.474210168529088	0.414625162952961	RGS4/SLC38A1/SLC7A5	3
GO:0030534	adult behavior	7/545	145/18870	0.127307055263231	0.474873699822142	0.415205320842363	OPRM1/HTR2A/UCHL1/ARRB2/SLC1A1/SDK1/CNP	7
GO:0050817	coagulation	10/545	229/18870	0.128143470362393	0.476297198172374	0.416449955130276	HSPB1/FAP/EDN1/TEC/PRKCD/MYH9/EPHB2/SERPINE1/DGKB/DGKH	10
GO:0006949	syncytium formation	4/545	67/18870	0.128264887869792	0.476297198172374	0.416449955130276	NOS1/CDON/MYH9/RIPOR2	4
GO:0010611	regulation of cardiac muscle hypertrophy	4/545	67/18870	0.128264887869792	0.476297198172374	0.416449955130276	EDN1/RGS4/PPARG/NR4A3	4
GO:0046888	negative regulation of hormone secretion	4/545	67/18870	0.128264887869792	0.476297198172374	0.416449955130276	EDN1/VSNL1/KCNB1/PIM3	4
GO:0070301	cellular response to hydrogen peroxide	4/545	67/18870	0.128264887869792	0.476297198172374	0.416449955130276	EDN1/PRKCD/NQO1/NET1	4
GO:0060070	canonical Wnt signaling pathway	13/545	316/18870	0.128577958712232	0.477031152026621	0.417091686912117	EDN1/WNK2/LRRK2/HECW1/PRICKLE1/RNF220/DAAM2/RSPO2/TLE1/PTPRO/ANKRD6/CDK14/SOX4	13
GO:0010721	negative regulation of cell development	12/545	287/18870	0.129052190753366	0.478361169850817	0.418254586600241	CR1/FSTL4/DCC/FGF13/MAP2/EPHB2/DAAM2/KIAA0319/ZBTB46/SEMA6A/BTG2/TRPC5	12
GO:0002768	immune response-regulating cell surface receptor signaling pathway	14/545	346/18870	0.129776133582385	0.48061358431541	0.420223982822419	PLCL2/THEMIS/MAP3K1/CR1/TESPA1/PAK3/TEC/PRKCD/LAT2/C5AR1/KIT/NR4A3/KLRD1/CD247	14
GO:0030177	positive regulation of Wnt signaling pathway	7/545	146/18870	0.130619326641946	0.481926705924599	0.421372109322691	WNK2/LRRK2/RNF220/DAAM2/RSPO2/ANKRD6/SOX4	7
GO:0045598	regulation of fat cell differentiation	7/545	146/18870	0.130619326641946	0.481926705924599	0.421372109322691	RUNX1T1/CEBPB/HTR2A/CCDC3/HTR2C/PPARG/ZFPM2	7
GO:0002685	regulation of leukocyte migration	10/545	230/18870	0.130743723865431	0.481926705924599	0.421372109322691	PTAFR/EDN1/LRCH1/C5AR1/DAPK2/SERPINE1/PLCB1/KITLG/RIPOR2/PADI2	10
GO:2000106	regulation of leukocyte apoptotic process	5/545	93/18870	0.131654774630097	0.481926705924599	0.421372109322691	CDKN2A/ST3GAL1/MIAT/MIR17HG/KITLG	5
GO:0001667	ameboidal-type cell migration	19/545	497/18870	0.131729919417691	0.481926705924599	0.421372109322691	HSPB1/EPB41L4B/BMPER/FAP/NR4A1/EDN1/KANK2/PTPRR/MYH9/PRKD1/ENPP2/DAAM2/PPARG/PTPRG/KIT/SEMA6A/ACTA2/KITLG/NRP2	19
GO:0000083	regulation of transcription involved in G1/S transition of mitotic cell cycle	2/545	22/18870	0.131763169052697	0.481926705924599	0.421372109322691	CDK18/CDK14	2
GO:0006837	serotonin transport	2/545	22/18870	0.131763169052697	0.481926705924599	0.421372109322691	NOS1/CNR1	2
GO:0015802	basic amino acid transport	2/545	22/18870	0.131763169052697	0.481926705924599	0.421372109322691	SLC7A1/SLC7A5	2
GO:0030220	platelet formation	2/545	22/18870	0.131763169052697	0.481926705924599	0.421372109322691	ACTN1/MYH9	2
GO:0035268	protein mannosylation	2/545	22/18870	0.131763169052697	0.481926705924599	0.421372109322691	TMTC2/TMTC4	2
GO:0051151	negative regulation of smooth muscle cell differentiation	2/545	22/18870	0.131763169052697	0.481926705924599	0.421372109322691	PRDM6/HEY2	2
GO:0072311	glomerular epithelial cell differentiation	2/545	22/18870	0.131763169052697	0.481926705924599	0.421372109322691	BASP1/PTPRO	2
GO:0086012	membrane depolarization during cardiac muscle cell action potential	2/545	22/18870	0.131763169052697	0.481926705924599	0.421372109322691	SCN1B/CACNB2	2
GO:0098801	regulation of renal system process	2/545	22/18870	0.131763169052697	0.481926705924599	0.421372109322691	EDN1/PTPRO	2
GO:0009416	response to light stimulus	13/545	318/18870	0.1329938949256	0.484623203098032	0.423729788795075	TRPM1/FOS/SCN11A/EYS/GRIN1/SLC4A10/PRKCD/NETO1/ASIC2/KCNC2/KIT/MME/PTPRK	13
GO:0046513	ceramide biosynthetic process	4/545	68/18870	0.133371800773691	0.484623203098032	0.423729788795075	UGCG/PRKCD/FA2H/ST3GAL1	4
