ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0022409	positive regulation of cell-cell adhesion	13/387	322/18870	0.0160351328664708	0.138629860167153	0.11466674574084	MAP3K8/PTPN22/SKAP1/IL1B/TFRC/CD4/LYN/SOX4/NCK2/KITLG/CD44/HLA-E/TNFSF13B	13
GO:0014823	response to activity	5/387	72/18870	0.016118941551329	0.138629860167153	0.11466674574084	CXCR4/SLC7A5/ANGPT2/EDN1/HIF1A	5
GO:0032722	positive regulation of chemokine production	5/387	72/18870	0.016118941551329	0.138629860167153	0.11466674574084	IL1B/IL6R/TGFB1/IL17RA/HIF1A	5
GO:0060411	cardiac septum morphogenesis	5/387	72/18870	0.016118941551329	0.138629860167153	0.11466674574084	NRP2/SLIT3/SMAD6/SOX4/DHRS3	5
GO:0071260	cellular response to mechanical stimulus	5/387	72/18870	0.016118941551329	0.138629860167153	0.11466674574084	IL1B/AQP1/CASP8/MAP3K14/TNFRSF10B	5
GO:0010976	positive regulation of neuron projection development	8/387	158/18870	0.0164207122947869	0.140920854219486	0.116561725885636	RGS2/ROR2/PTK2B/ENC1/LYN/APOE/ALK/EEF2K	8
GO:0010951	negative regulation of endopeptidase activity	7/387	128/18870	0.0164869019348436	0.141184609687199	0.116779889426431	SERPINA3/SERPINB9/AQP1/SERPINH1/CD44/SPOCK2/HGF	7
GO:0003253	cardiac neural crest cell migration involved in outflow tract morphogenesis	2/387	10/18870	0.0169311742709268	0.141638520896703	0.117155338995422	EDNRA/EDN1	2
GO:0045657	positive regulation of monocyte differentiation	2/387	10/18870	0.0169311742709268	0.141638520896703	0.117155338995422	CD4/ZFP36L1	2
GO:0046689	response to mercury ion	2/387	10/18870	0.0169311742709268	0.141638520896703	0.117155338995422	AQP1/SLC39A8	2
GO:0048865	stem cell fate commitment	2/387	10/18870	0.0169311742709268	0.141638520896703	0.117155338995422	EDNRA/EDN1	2
GO:0060368	regulation of Fc receptor mediated stimulatory signaling pathway	2/387	10/18870	0.0169311742709268	0.141638520896703	0.117155338995422	LYN/PLSCR1	2
GO:0071372	cellular response to follicle-stimulating hormone stimulus	2/387	10/18870	0.0169311742709268	0.141638520896703	0.117155338995422	EDNRA/EDN1	2
GO:0071421	manganese ion transmembrane transport	2/387	10/18870	0.0169311742709268	0.141638520896703	0.117155338995422	SLC39A8/SLC30A10	2
GO:0097113	AMPA glutamate receptor clustering	2/387	10/18870	0.0169311742709268	0.141638520896703	0.117155338995422	SHISA6/APOE	2
GO:0097688	glutamate receptor clustering	2/387	10/18870	0.0169311742709268	0.141638520896703	0.117155338995422	SHISA6/APOE	2
GO:1903365	regulation of fear response	2/387	10/18870	0.0169311742709268	0.141638520896703	0.117155338995422	APOE/MEF2C	2
GO:1905918	regulation of CoA-transferase activity	2/387	10/18870	0.0169311742709268	0.141638520896703	0.117155338995422	CHRNA7/APOE	2
GO:0072080	nephron tubule development	6/387	100/18870	0.0170050190767694	0.141958041852611	0.117419628580407	ADAMTS16/NPNT/AQP1/STAT1/MEF2C/WWTR1	6
GO:0016032	viral process	16/387	432/18870	0.0171411641908126	0.142795221355263	0.118112095910708	TRIM14/BST2/CXCR4/HTR2A/ITGA5/ZC3HAV1/JUN/TFRC/CD4/MDFIC/PLSCR1/APOE/ST3GAL1/STAT1/PCSK5/TRIM22	16
GO:0032753	positive regulation of interleukin-4 production	3/387	27/18870	0.0173859549702472	0.143632515957519	0.118804658444864	CEBPB/SLC7A5/HLA-E	3
GO:0050996	positive regulation of lipid catabolic process	3/387	27/18870	0.0173859549702472	0.143632515957519	0.118804658444864	APOC2/IL1B/PRKCD	3
GO:0060384	innervation	3/387	27/18870	0.0173859549702472	0.143632515957519	0.118804658444864	SULF1/EDNRA/EDN1	3
GO:0071577	zinc ion transmembrane transport	3/387	27/18870	0.0173859549702472	0.143632515957519	0.118804658444864	SLC39A10/SLC39A8/SLC30A10	3
GO:0008585	female gonad development	6/387	101/18870	0.0177774101799519	0.145494742905466	0.120344986796163	ESR1/CEBPB/GAS2/SLIT3/KITLG/A2M	6
GO:0032755	positive regulation of interleukin-6 production	6/387	101/18870	0.0177774101799519	0.145494742905466	0.120344986796163	IL1B/IL6R/NOD1/TGFB1/IL17RA/TMEM106A	6
GO:0007520	myoblast fusion	4/387	49/18870	0.0178671344251062	0.145494742905466	0.120344986796163	NFATC2/ADAM12/RIPOR2/JAM2	4
GO:0033628	regulation of cell adhesion mediated by integrin	4/387	49/18870	0.0178671344251062	0.145494742905466	0.120344986796163	SKAP1/LYN/NEXMIF/PDE3B	4
GO:0046427	positive regulation of receptor signaling pathway via JAK-STAT	4/387	49/18870	0.0178671344251062	0.145494742905466	0.120344986796163	PTK2B/IL6R/PRLR/CAMK2A	4
GO:0061028	establishment of endothelial barrier	4/387	49/18870	0.0178671344251062	0.145494742905466	0.120344986796163	CLDN5/IL1B/EDNRA/PLCB1	4
GO:0098815	modulation of excitatory postsynaptic potential	4/387	49/18870	0.0178671344251062	0.145494742905466	0.120344986796163	CHRNA7/PTK2B/TMEM108/GRIN2C	4
GO:0003281	ventricular septum development	5/387	74/18870	0.0179581989845196	0.14564062801702	0.120465654673731	SLIT3/SMAD6/LMO4/SOX4/LUZP1	5
GO:0045123	cellular extravasation	5/387	74/18870	0.0179581989845196	0.14564062801702	0.120465654673731	LYVE1/ITGAL/RIPOR2/JAM2/PLCB1	5
GO:0005976	polysaccharide metabolic process	6/387	102/18870	0.0185735342676193	0.150324824092805	0.124340155591315	TGFB1/NDST4/MGAM/GBE1/RUBCNL/PRKAG2	6
GO:0043114	regulation of vascular permeability	4/387	50/18870	0.0191153548108387	0.152768708932499	0.126361598310764	CLDN5/TGFB1/SH3GL2/APOE	4
GO:0048066	developmental pigmentation	4/387	50/18870	0.0191153548108387	0.152768708932499	0.126361598310764	EDNRA/LRMDA/KITLG/MEF2C	4
GO:0071385	cellular response to glucocorticoid stimulus	4/387	50/18870	0.0191153548108387	0.152768708932499	0.126361598310764	AQP1/ZFP36L2/EDN1/ZFP36L1	4
GO:0071827	plasma lipoprotein particle organization	4/387	50/18870	0.0191153548108387	0.152768708932499	0.126361598310764	APOC1/APOC2/APOE/PCSK5	4
GO:0001573	ganglioside metabolic process	3/387	28/18870	0.0191824094591285	0.152768708932499	0.126361598310764	ST8SIA6/ST3GAL1/ST6GALNAC5	3
GO:0006829	zinc ion transport	3/387	28/18870	0.0191824094591285	0.152768708932499	0.126361598310764	SLC39A10/SLC39A8/SLC30A10	3
GO:0015732	prostaglandin transport	3/387	28/18870	0.0191824094591285	0.152768708932499	0.126361598310764	IL1B/MAP2K6/EDN1	3
GO:0070423	nucleotide-binding oligomerization domain containing signaling pathway	3/387	28/18870	0.0191824094591285	0.152768708932499	0.126361598310764	PTPN22/NOD1/MAP2K6	3
GO:0099175	regulation of postsynapse organization	6/387	103/18870	0.0193937008745188	0.154143147469728	0.127498455796553	NRP2/ROR2/PTK2B/SHANK2/APOE/EEF2K	6
GO:0061041	regulation of wound healing	7/387	133/18870	0.019917683207076	0.155444376778272	0.128574758766875	PROS1/CXCR4/PRKCD/ADAMTS18/APOE/EDN1/UBASH3B	7
GO:0051145	smooth muscle cell differentiation	5/387	76/18870	0.0199309581088607	0.155444376778272	0.128574758766875	PRDM6/NPNT/NFATC2/EDNRA/MEF2C	5
GO:0007179	transforming growth factor beta receptor signaling pathway	10/387	229/18870	0.0201733515210348	0.155444376778272	0.128574758766875	CLDN5/SPI1/ADAMTSL2/NPNT/NREP/JUN/TGFB1/SMAD6/LATS2/DKK3	10
GO:0061326	renal tubule development	6/387	104/18870	0.0202382125026962	0.155444376778272	0.128574758766875	ADAMTS16/NPNT/AQP1/STAT1/MEF2C/WWTR1	6
GO:0001547	antral ovarian follicle growth	2/387	11/18870	0.020415988111245	0.155444376778272	0.128574758766875	ESR1/GAS2	2
GO:0001821	histamine secretion	2/387	11/18870	0.020415988111245	0.155444376778272	0.128574758766875	LYN/EDN1	2
GO:0006828	manganese ion transport	2/387	11/18870	0.020415988111245	0.155444376778272	0.128574758766875	SLC39A8/SLC30A10	2
GO:0007343	egg activation	2/387	11/18870	0.020415988111245	0.155444376778272	0.128574758766875	PLCB1/WBP2NL	2
GO:0015747	urate transport	2/387	11/18870	0.020415988111245	0.155444376778272	0.128574758766875	ABCG2/SLC2A9	2
GO:0018027	peptidyl-lysine dimethylation	2/387	11/18870	0.020415988111245	0.155444376778272	0.128574758766875	SMYD2/SETBP1	2
GO:0021562	vestibulocochlear nerve development	2/387	11/18870	0.020415988111245	0.155444376778272	0.128574758766875	NRP2/ATP8B1	2
GO:0032060	bleb assembly	2/387	11/18870	0.020415988111245	0.155444376778272	0.128574758766875	EMP2/EMP1	2
GO:0035723	interleukin-15-mediated signaling pathway	2/387	11/18870	0.020415988111245	0.155444376778272	0.128574758766875	CD4/PLCB1	2
GO:0035812	renal sodium excretion	2/387	11/18870	0.020415988111245	0.155444376778272	0.128574758766875	CORIN/EDN1	2
GO:0042045	epithelial fluid transport	2/387	11/18870	0.020415988111245	0.155444376778272	0.128574758766875	AQP1/EDN1	2
GO:0044062	regulation of excretion	2/387	11/18870	0.020415988111245	0.155444376778272	0.128574758766875	CORIN/EDN1	2
GO:0060736	prostate gland growth	2/387	11/18870	0.020415988111245	0.155444376778272	0.128574758766875	ESR1/PRLR	2
GO:0071349	cellular response to interleukin-12	2/387	11/18870	0.020415988111245	0.155444376778272	0.128574758766875	IL12RB2/PLCB1	2
GO:0071350	cellular response to interleukin-15	2/387	11/18870	0.020415988111245	0.155444376778272	0.128574758766875	CD4/PLCB1	2
GO:0071895	odontoblast differentiation	2/387	11/18870	0.020415988111245	0.155444376778272	0.128574758766875	CEBPB/TGFB1	2
GO:2000727	positive regulation of cardiac muscle cell differentiation	2/387	11/18870	0.020415988111245	0.155444376778272	0.128574758766875	TGFB1/MEF2C	2
GO:0001974	blood vessel remodeling	4/387	51/18870	0.0204162252775078	0.155444376778272	0.128574758766875	TGFB1/EDNRA/RSPO3/MEF2C	4
GO:0001937	negative regulation of endothelial cell proliferation	5/387	77/18870	0.0209684523731862	0.156930235740331	0.129803776899071	SULF1/FLT1/APOE/STAT1/MEF2C	5
GO:0032729	positive regulation of type II interferon production	5/387	77/18870	0.0209684523731862	0.156930235740331	0.129803776899071	PTPN22/IL1B/CD14/SLC7A5/IL12RB2	5
GO:0050853	B cell receptor signaling pathway	5/387	77/18870	0.0209684523731862	0.156930235740331	0.129803776899071	PTPN22/NFATC2/SLC39A10/LYN/MEF2C	5
GO:0016042	lipid catabolic process	13/387	334/18870	0.0209724013139011	0.156930235740331	0.129803776899071	APOC1/CPS1/CYP4F3/APOC2/IL1B/PRKCD/MGST2/NCEH1/ABHD3/PDE3B/APOE/PLCB1/ALK	13
GO:0060562	epithelial tube morphogenesis	13/387	334/18870	0.0209724013139011	0.156930235740331	0.129803776899071	ESR1/ADAMTS16/NPNT/CXCR4/TGFB1/EDNRA/LMO4/CCDC40/MEF2C/LUZP1/EDN1/CTSZ/HIF1A	13
GO:0007588	excretion	3/387	29/18870	0.021077624720373	0.156930235740331	0.129803776899071	ABCG2/CORIN/EDN1	3
GO:0010800	positive regulation of peptidyl-threonine phosphorylation	3/387	29/18870	0.021077624720373	0.156930235740331	0.129803776899071	CEMIP/TGFB1/PRKAG2	3
GO:0031342	negative regulation of cell killing	3/387	29/18870	0.021077624720373	0.156930235740331	0.129803776899071	SERPINB9/TGFB1/HLA-E	3
GO:0032770	positive regulation of monooxygenase activity	3/387	29/18870	0.021077624720373	0.156930235740331	0.129803776899071	IL1B/APOE/HIF1A	3
GO:0035872	nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway	3/387	29/18870	0.021077624720373	0.156930235740331	0.129803776899071	PTPN22/NOD1/MAP2K6	3
GO:0072207	metanephric epithelium development	3/387	29/18870	0.021077624720373	0.156930235740331	0.129803776899071	AQP1/STAT1/WWTR1	3
GO:0010586	miRNA metabolic process	6/387	105/18870	0.0211073644363676	0.156930235740331	0.129803776899071	SPI1/ESR1/JUN/TGFB1/SMAD6/HIF1A	6
GO:0048732	gland development	16/387	443/18870	0.0211237082764484	0.156930235740331	0.129803776899071	ESR1/HK2/CPS1/SULF1/CEBPB/IGFBP5/TGFB1/EDNRA/PRLR/LMO4/CCDC40/SLC7A5/EDN1/DKK3/HGF/HIF1A	16
GO:0007599	hemostasis	10/387	231/18870	0.0212794116464171	0.157792583195592	0.130517061730156	TSPAN18/PROS1/PRKCD/ADAMTS18/LYN/PLSCR1/APOE/ENTPD1/EDN1/UBASH3B	10
GO:0006110	regulation of glycolytic process	4/387	52/18870	0.0217702704403078	0.160535586839455	0.132785918533573	HTR2A/IER3/PRKAG2/HIF1A	4
GO:0010823	negative regulation of mitochondrion organization	4/387	52/18870	0.0217702704403078	0.160535586839455	0.132785918533573	TFRC/C11orf65/IER3/HGF	4
GO:0045332	phospholipid translocation	4/387	52/18870	0.0217702704403078	0.160535586839455	0.132785918533573	ATP10A/PRKCD/ATP8B1/PLSCR1	4
GO:0043523	regulation of neuron apoptotic process	10/387	232/18870	0.0218487150158121	0.160816235107142	0.133018054838945	PTK2B/HTR2A/CEBPB/CRLF1/GBE1/CASP8/NQO1/APOE/MEF2C/HIF1A	10
GO:0032963	collagen metabolic process	6/387	106/18870	0.0220014445645875	0.161630709034768	0.13369174140733	MRC2/CTSS/TGFB1/SERPINH1/VIM/HIF1A	6
GO:0010827	regulation of glucose transmembrane transport	5/387	78/18870	0.0220405512320138	0.161630709034768	0.13369174140733	HK2/IL1B/EDNRA/EDN1/PRKAG2	5
GO:0051209	release of sequestered calcium ion into cytosol	7/387	136/18870	0.0221998870253799	0.16214653185368	0.13411840074286	CLIC2/PTK2B/HTR2A/CEMIP/LYN/PLCB1/UBASH3B	7
GO:0098781	ncRNA transcription	7/387	136/18870	0.0221998870253799	0.16214653185368	0.13411840074286	SPI1/ESR1/NFATC2/JUN/TGFB1/SMAD6/HIF1A	7
GO:0050808	synapse organization	17/387	483/18870	0.0222330503244875	0.16214653185368	0.13411840074286	CHRNA7/FILIP1/NRP2/ROR2/PTK2B/SHANK2/LRFN5/SLIT1/SHISA6/APOE/MEF2C/SPOCK2/TMEM108/SYBU/CDH10/EEF2K/CNKSR2	17
GO:0071248	cellular response to metal ion	9/387	200/18870	0.0225793048976511	0.164370735105021	0.135958135330993	NFATC2/JUN/AQP1/NQO1/SLC39A8/MEF2C/EDN1/EEF2K/CPNE8	9
GO:0010466	negative regulation of peptidase activity	7/387	137/18870	0.0229992289360456	0.166296717198677	0.137551198317339	SERPINA3/SERPINB9/AQP1/SERPINH1/CD44/SPOCK2/HGF	7
GO:0051283	negative regulation of sequestering of calcium ion	7/387	137/18870	0.0229992289360456	0.166296717198677	0.137551198317339	CLIC2/PTK2B/HTR2A/CEMIP/LYN/PLCB1/UBASH3B	7
GO:0051654	establishment of mitochondrion localization	3/387	30/18870	0.0230717385309299	0.166296717198677	0.137551198317339	SYBU/AGBL4/HIF1A	3
GO:0051966	regulation of synaptic transmission, glutamatergic	5/387	79/18870	0.0231476299481576	0.166296717198677	0.137551198317339	ROR2/PTK2B/HTR2A/MEF2C/GRIN2C	5
GO:0002715	regulation of natural killer cell mediated immunity	4/387	53/18870	0.0231779703780175	0.166296717198677	0.137551198317339	CD96/SERPINB9/TGFB1/HLA-E	4
GO:0043124	negative regulation of canonical NF-kappaB signal transduction	4/387	53/18870	0.0231779703780175	0.166296717198677	0.137551198317339	ESR1/CASP8/SLC39A8/STAT1	4
GO:0050982	detection of mechanical stimulus	4/387	53/18870	0.0231779703780175	0.166296717198677	0.137551198317339	CXCR4/HTR2A/TTN/COL11A1	4
GO:0071825	protein-lipid complex organization	4/387	53/18870	0.0231779703780175	0.166296717198677	0.137551198317339	APOC1/APOC2/APOE/PCSK5	4
GO:0002699	positive regulation of immune effector process	11/387	270/18870	0.0240793918233876	0.167681242550825	0.138696399043467	SPI1/HLA-C/PTPN22/IL1B/NOD1/TGFB1/TFRC/LYN/SLC7A5/DENND1B/HLA-E	11
GO:0000101	sulfur amino acid transport	2/387	12/18870	0.0241710279317362	0.167681242550825	0.138696399043467	SLC7A5/SLC1A4	2
GO:0003183	mitral valve morphogenesis	2/387	12/18870	0.0241710279317362	0.167681242550825	0.138696399043467	SMAD6/SOX4	2
GO:0003207	cardiac chamber formation	2/387	12/18870	0.0241710279317362	0.167681242550825	0.138696399043467	EDNRA/MEF2C	2
GO:0005984	disaccharide metabolic process	2/387	12/18870	0.0241710279317362	0.167681242550825	0.138696399043467	B4GALT1/MGAM	2
GO:0019532	oxalate transport	2/387	12/18870	0.0241710279317362	0.167681242550825	0.138696399043467	SLC26A4/SLC26A7	2
GO:0032817	regulation of natural killer cell proliferation	2/387	12/18870	0.0241710279317362	0.167681242550825	0.138696399043467	PTPN22/HLA-E	2
GO:0032957	inositol trisphosphate metabolic process	2/387	12/18870	0.0241710279317362	0.167681242550825	0.138696399043467	PTK2B/PLCB1	2
GO:0033629	negative regulation of cell adhesion mediated by integrin	2/387	12/18870	0.0241710279317362	0.167681242550825	0.138696399043467	NEXMIF/PDE3B	2
GO:0034154	toll-like receptor 7 signaling pathway	2/387	12/18870	0.0241710279317362	0.167681242550825	0.138696399043467	PTPN22/PIK3AP1	2
GO:0034370	triglyceride-rich lipoprotein particle remodeling	2/387	12/18870	0.0241710279317362	0.167681242550825	0.138696399043467	APOC2/APOE	2
GO:0034372	very-low-density lipoprotein particle remodeling	2/387	12/18870	0.0241710279317362	0.167681242550825	0.138696399043467	APOC2/APOE	2
GO:0046415	urate metabolic process	2/387	12/18870	0.0241710279317362	0.167681242550825	0.138696399043467	ABCG2/SLC2A9	2
GO:0061309	cardiac neural crest cell development involved in outflow tract morphogenesis	2/387	12/18870	0.0241710279317362	0.167681242550825	0.138696399043467	EDNRA/EDN1	2
GO:0070671	response to interleukin-12	2/387	12/18870	0.0241710279317362	0.167681242550825	0.138696399043467	IL12RB2/PLCB1	2
GO:0070672	response to interleukin-15	2/387	12/18870	0.0241710279317362	0.167681242550825	0.138696399043467	CD4/PLCB1	2
GO:0072182	regulation of nephron tubule epithelial cell differentiation	2/387	12/18870	0.0241710279317362	0.167681242550825	0.138696399043467	STAT1/WWTR1	2
GO:0098976	excitatory chemical synaptic transmission	2/387	12/18870	0.0241710279317362	0.167681242550825	0.138696399043467	SHISA6/GRIN2C	2
GO:2001046	positive regulation of integrin-mediated signaling pathway	2/387	12/18870	0.0241710279317362	0.167681242550825	0.138696399043467	LOXL3/EMP2	2
GO:0001763	morphogenesis of a branching structure	9/387	203/18870	0.0245645938750808	0.169869349313269	0.140506276666372	ESR1/ADAMTS16/NPNT/SULF1/EDNRA/RSPO3/EDN1/CTSZ/HGF	9
GO:0009395	phospholipid catabolic process	4/387	54/18870	0.0246397609445715	0.169869349313269	0.140506276666372	APOC1/APOC2/PRKCD/PLCB1	4
GO:0050805	negative regulation of synaptic transmission	4/387	54/18870	0.0246397609445715	0.169869349313269	0.140506276666372	IL1B/PTK2B/HTR2A/SHANK2	4
GO:0051282	regulation of sequestering of calcium ion	7/387	139/18870	0.0246570778259843	0.169869349313269	0.140506276666372	CLIC2/PTK2B/HTR2A/CEMIP/LYN/PLCB1/UBASH3B	7
GO:0001959	regulation of cytokine-mediated signaling pathway	8/387	171/18870	0.0250219524309166	0.171217788379872	0.141621628866907	CXCR4/SLIT3/CASP8/PARP14/CCDC3/NLRC5/EDN1/HIF1A	8
GO:0048660	regulation of smooth muscle cell proliferation	8/387	171/18870	0.0250219524309166	0.171217788379872	0.141621628866907	IL6R/IGFBP5/JUN/TGFB1/APOE/STAT1/MEF2C/EDN1	8
GO:0001975	response to amphetamine	3/387	31/18870	0.0251647415158955	0.171217788379872	0.141621628866907	RGS2/EDNRA/EDN1	3
GO:0007271	synaptic transmission, cholinergic	3/387	31/18870	0.0251647415158955	0.171217788379872	0.141621628866907	CHRNA7/NQO1/APOE	3
GO:0017145	stem cell division	3/387	31/18870	0.0251647415158955	0.171217788379872	0.141621628866907	ETV5/ZFP36L2/WWTR1	3
GO:0034143	regulation of toll-like receptor 4 signaling pathway	3/387	31/18870	0.0251647415158955	0.171217788379872	0.141621628866907	PTPN22/CD14/LYN	3
GO:0050999	regulation of nitric-oxide synthase activity	3/387	31/18870	0.0251647415158955	0.171217788379872	0.141621628866907	IL1B/APOE/HIF1A	3
GO:0030217	T cell differentiation	12/387	307/18870	0.0251967915596698	0.171217788379872	0.141621628866907	SPI1/PTPN22/LOXL3/IL1B/IL6R/TGFB1/CD4/PIK3R3/SOX4/ZFP36L2/CAMK4/ZFP36L1	12
GO:0045089	positive regulation of innate immune response	13/387	343/18870	0.0253638978656997	0.17205969557277	0.142318006674033	SPI1/ESR1/PTPN22/CTSS/CD14/NOD1/LYN/PIK3AP1/MAP2K6/NLRC5/PLSCR1/HLA-E/GBP2	13
GO:0002720	positive regulation of cytokine production involved in immune response	5/387	81/18870	0.0254681433589456	0.17218021537406	0.142417693807776	IL1B/NOD1/SLC7A5/DENND1B/HLA-E	5
GO:0030500	regulation of bone mineralization	5/387	81/18870	0.0254681433589456	0.17218021537406	0.142417693807776	TENT5A/PTK2B/RFLNA/MEF2C/HIF1A	5
GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	14/387	380/18870	0.0257457345481253	0.173523074814758	0.1435284308587	HLA-C/LOXL3/IL1B/IL6R/EMP2/TGFB1/TFRC/CD4/PRKCD/IL17RA/DENND1B/MEF2C/HLA-E/TNFSF13B	14
GO:0006874	intracellular calcium ion homeostasis	12/387	308/18870	0.0257539269752692	0.173523074814758	0.1435284308587	CLIC2/CHRNA7/PTK2B/HTR2A/CEMIP/EDNRA/LYN/APOE/PTH1R/EDN1/PLCB1/UBASH3B	12
GO:0030148	sphingolipid biosynthetic process	6/387	110/18870	0.0258325367001311	0.17375871814176	0.143723341633553	ST8SIA6/PRKCD/SPTLC3/ST3GAL1/PPM1L/ST6GALNAC5	6
GO:0002686	negative regulation of leukocyte migration	4/387	55/18870	0.0261560341389717	0.174753905941922	0.144546504452212	LRCH1/RIPOR2/PLCB1/RIN3	4
GO:0034142	toll-like receptor 4 signaling pathway	4/387	55/18870	0.0261560341389717	0.174753905941922	0.144546504452212	PTPN22/CD14/LYN/PIK3AP1	4
GO:0034381	plasma lipoprotein particle clearance	4/387	55/18870	0.0261560341389717	0.174753905941922	0.144546504452212	APOC1/APOC2/NCEH1/APOE	4
GO:1902930	regulation of alcohol biosynthetic process	4/387	55/18870	0.0261560341389717	0.174753905941922	0.144546504452212	PTK2B/APOE/PTH1R/DKK3	4
GO:0001101	response to acid chemical	7/387	141/18870	0.026395151453652	0.176056102325699	0.145623607332235	CPS1/COL5A2/CEBPB/LYN/SLC7A5/NQO1/EDN1	7
GO:0007611	learning or memory	11/387	274/18870	0.0264467829655638	0.176105501285745	0.145664467345977	CLDN5/CHRNA7/HTR2A/ITGA5/SHANK2/PRKAR2B/APOE/MEF2C/PLCB1/CAMK4/HIF1A	11
GO:0032869	cellular response to insulin stimulus	9/387	206/18870	0.0266710508221857	0.176786511560541	0.146227760361874	TBC1D4/IL1B/PRKCD/PIK3R3/PDE3B/STAT1/PIK3C2A/EEF2K/ZFP36L1	9
GO:0034284	response to monosaccharide	9/387	206/18870	0.0266710508221857	0.176786511560541	0.146227760361874	PTK2B/TXNIP/SOX4/ANGPT2/SLC2A5/PDK3/SYBU/PLCB1/HIF1A	9
GO:0014032	neural crest cell development	5/387	82/18870	0.0266822434575301	0.176786511560541	0.146227760361874	NRP2/EDNRA/KITLG/EDN1/HIF1A	5
GO:0035249	synaptic transmission, glutamatergic	6/387	111/18870	0.0268553058791632	0.177342998359582	0.146688054631931	ROR2/PTK2B/HTR2A/MEF2C/GRIN2C/SLC1A4	6
GO:0060840	artery development	6/387	111/18870	0.0268553058791632	0.177342998359582	0.146688054631931	EDNRA/SMAD6/SOX4/APOE/LUZP1/EDN1	6
GO:0002230	positive regulation of defense response to virus by host	3/387	32/18870	0.0273564851158629	0.179052966561764	0.148102443197483	PTPN22/STAT1/TRIM22	3
GO:0002313	mature B cell differentiation involved in immune response	3/387	32/18870	0.0273564851158629	0.179052966561764	0.148102443197483	SPI1/PTK2B/ST3GAL1	3
GO:0002431	Fc receptor mediated stimulatory signaling pathway	3/387	32/18870	0.0273564851158629	0.179052966561764	0.148102443197483	PRKCD/LYN/PLSCR1	3
GO:0034391	regulation of smooth muscle cell apoptotic process	3/387	32/18870	0.0273564851158629	0.179052966561764	0.148102443197483	SLC7A5/E2F3/EDN1	3
GO:2000463	positive regulation of excitatory postsynaptic potential	3/387	32/18870	0.0273564851158629	0.179052966561764	0.148102443197483	CHRNA7/PTK2B/GRIN2C	3
GO:0007259	receptor signaling pathway via JAK-STAT	8/387	174/18870	0.0273840423496018	0.179052966561764	0.148102443197483	PTK2B/IL6R/PRLR/CRLF1/LYN/PARP14/CAMK2A/STAT1	8
GO:0001541	ovarian follicle development	4/387	56/18870	0.027727138529449	0.179792544072818	0.148714179704419	ESR1/CEBPB/GAS2/KITLG	4
GO:0048168	regulation of neuronal synaptic plasticity	4/387	56/18870	0.027727138529449	0.179792544072818	0.148714179704419	SHISA6/CAMK2A/APOE/GRIN2C	4
GO:0001570	vasculogenesis	5/387	83/18870	0.0279326539527677	0.179792544072818	0.148714179704419	WARS2/EMP2/TGFB1/GJC1/ZFP36L1	5
GO:0042310	vasoconstriction	5/387	83/18870	0.0279326539527677	0.179792544072818	0.148714179704419	HTR2A/EDNRA/EDN1/PIK3C2A/CYSLTR1	5
GO:0051279	regulation of release of sequestered calcium ion into cytosol	5/387	83/18870	0.0279326539527677	0.179792544072818	0.148714179704419	CLIC2/PTK2B/CEMIP/LYN/UBASH3B	5
GO:0007162	negative regulation of cell adhesion	12/387	312/18870	0.0280728338665007	0.179792544072818	0.148714179704419	SPI1/PTPN22/LOXL3/CEBPB/TGFB1/PRKCD/ADAMTS18/NEXMIF/ANGPT2/PDE3B/RIPOR2/UBASH3B	12
GO:0002357	defense response to tumor cell	2/387	13/18870	0.0281838038322327	0.179792544072818	0.148714179704419	SPI1/TNFRSF10B	2
GO:0003174	mitral valve development	2/387	13/18870	0.0281838038322327	0.179792544072818	0.148714179704419	SMAD6/SOX4	2
GO:0015824	proline transport	2/387	13/18870	0.0281838038322327	0.179792544072818	0.148714179704419	SLC7A5/SLC1A4	2
GO:0034145	positive regulation of toll-like receptor 4 signaling pathway	2/387	13/18870	0.0281838038322327	0.179792544072818	0.148714179704419	PTPN22/CD14	2
GO:0035331	negative regulation of hippo signaling	2/387	13/18870	0.0281838038322327	0.179792544072818	0.148714179704419	SHANK2/LIMD1	2
GO:0070294	renal sodium ion absorption	2/387	13/18870	0.0281838038322327	0.179792544072818	0.148714179704419	EDNRA/EDN1	2
GO:1901862	negative regulation of muscle tissue development	2/387	13/18870	0.0281838038322327	0.179792544072818	0.148714179704419	IGFBP5/TGFB1	2
GO:0048659	smooth muscle cell proliferation	8/387	175/18870	0.028204639247063	0.179792544072818	0.148714179704419	IL6R/IGFBP5/JUN/TGFB1/APOE/STAT1/MEF2C/EDN1	8
GO:0051208	sequestering of calcium ion	7/387	143/18870	0.0282149943329022	0.179792544072818	0.148714179704419	CLIC2/PTK2B/HTR2A/CEMIP/LYN/PLCB1/UBASH3B	7
GO:0016049	cell growth	17/387	497/18870	0.0282195730902841	0.179792544072818	0.148714179704419	NRP2/PAPPA2/RGS2/BST2/PTK2B/CXCR4/IGFBP5/TGFB1/EDNRA/SLIT3/SLIT1/OLFM1/SH3GL2/APOE/PRR5/EDN1/TMEM108	17
