ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0050680	negative regulation of epithelial cell proliferation	5/212	173/18870	0.0459206142021081	0.204753422042036	0.163889030500367	B4GALT1/FLT1/WNT5A/TGFB2/PPARG	5
GO:0030326	embryonic limb morphogenesis	4/212	120/18870	0.0465077280553426	0.205307035385953	0.164332154494593	ALDH1A2/RUNX2/WNT5A/TGFB2	4
GO:0035113	embryonic appendage morphogenesis	4/212	120/18870	0.0465077280553426	0.205307035385953	0.164332154494593	ALDH1A2/RUNX2/WNT5A/TGFB2	4
GO:0072009	nephron epithelium development	4/212	120/18870	0.0465077280553426	0.205307035385953	0.164332154494593	JAG1/AQP1/NPNT/WNT2B	4
GO:1903706	regulation of hemopoiesis	9/212	417/18870	0.0465130574268377	0.205307035385953	0.164332154494593	JAG1/SOX4/NEDD9/PPARGC1B/PIK3R6/JAK3/MAFB/KITLG/CASP8	9
GO:0010594	regulation of endothelial cell migration	6/212	231/18870	0.0466192025977537	0.205307035385953	0.164332154494593	EDN1/PIK3CG/PIK3CD/DCN/WNT5A/PPARG	6
GO:0050730	regulation of peptidyl-tyrosine phosphorylation	6/212	231/18870	0.0466192025977537	0.205307035385953	0.164332154494593	NEDD9/IL6R/BMP6/KITLG/HGF/EPHA4	6
GO:0046661	male sex differentiation	5/212	174/18870	0.0468663673842227	0.205307035385953	0.164332154494593	BMP6/KITLG/WNT2B/WNT5A/TGFB2	5
GO:0007517	muscle organ development	8/212	354/18870	0.047128942591667	0.205307035385953	0.164332154494593	EGR1/NR4A1/ITGA11/UTRN/GPX1/WNT5A/TGFB2/TMEM182	8
GO:0002825	regulation of T-helper 1 type immune response	2/212	31/18870	0.04720071035617	0.205307035385953	0.164332154494593	JAK3/PLA2G4A	2
GO:0003299	muscle hypertrophy in response to stress	2/212	31/18870	0.04720071035617	0.205307035385953	0.164332154494593	TRPC3/PPARG	2
GO:0014887	cardiac muscle adaptation	2/212	31/18870	0.04720071035617	0.205307035385953	0.164332154494593	TRPC3/PPARG	2
GO:0014898	cardiac muscle hypertrophy in response to stress	2/212	31/18870	0.04720071035617	0.205307035385953	0.164332154494593	TRPC3/PPARG	2
GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	2/212	31/18870	0.04720071035617	0.205307035385953	0.164332154494593	CTSV/CTSS	2
GO:0042744	hydrogen peroxide catabolic process	2/212	31/18870	0.04720071035617	0.205307035385953	0.164332154494593	PXDN/GPX1	2
GO:0043507	positive regulation of JUN kinase activity	2/212	31/18870	0.04720071035617	0.205307035385953	0.164332154494593	EDN1/WNT5A	2
GO:0050482	arachidonic acid secretion	2/212	31/18870	0.04720071035617	0.205307035385953	0.164332154494593	PLA2R1/PLA2G4A	2
GO:1902042	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	2/212	31/18870	0.04720071035617	0.205307035385953	0.164332154494593	HGF/GPX1	2
GO:1903963	arachidonate transport	2/212	31/18870	0.04720071035617	0.205307035385953	0.164332154494593	PLA2R1/PLA2G4A	2
GO:0009988	cell-cell recognition	3/212	72/18870	0.0473969042875815	0.205600953877067	0.164567413158767	B4GALT1/NEDD9/NCK2	3
GO:0032722	positive regulation of chemokine production	3/212	72/18870	0.0473969042875815	0.205600953877067	0.164567413158767	EGR1/IL6R/WNT5A	3
GO:0042692	muscle cell differentiation	9/212	419/18870	0.0476794638874277	0.206320770073232	0.165143569480607	EDN1/NID1/PGM5/NPNT/LAMC1/RGS2/GPX1/TMEM182/PRDM6	9
GO:0030278	regulation of ossification	4/212	121/18870	0.0476919140081696	0.206320770073232	0.165143569480607	TENT5A/BMP6/RUNX2/WNT5A	4
GO:0031214	biomineral tissue development	5/212	175/18870	0.0478236559271123	0.206332291496596	0.165152791474977	FOSL2/TENT5A/BMP6/STIM1/MEPE	5
GO:0048659	smooth muscle cell proliferation	5/212	175/18870	0.0478236559271123	0.206332291496596	0.165152791474977	EDN1/NR4A3/IL6R/P2RY6/PPARG	5
GO:0043409	negative regulation of MAPK cascade	5/212	176/18870	0.0487924896840397	0.208613738421473	0.166978910525526	DUSP1/RGS2/EPHA4/IRAK3/PPARG	5
GO:0032732	positive regulation of interleukin-1 production	3/212	73/18870	0.0490332848616879	0.208613738421473	0.166978910525526	EGR1/CASP8/WNT5A	3
GO:0045661	regulation of myoblast differentiation	3/212	73/18870	0.0490332848616879	0.208613738421473	0.166978910525526	BTG1/SOX4/TMEM182	3
GO:0050818	regulation of coagulation	3/212	73/18870	0.0490332848616879	0.208613738421473	0.166978910525526	TFPI/EDN1/ADAMTS18	3
GO:0071677	positive regulation of mononuclear cell migration	3/212	73/18870	0.0490332848616879	0.208613738421473	0.166978910525526	NEDD9/PLA2G7/WNT5A	3
GO:0072678	T cell migration	3/212	73/18870	0.0490332848616879	0.208613738421473	0.166978910525526	PIK3CG/PIK3CD/WNT5A	3
GO:0140962	multicellular organismal-level chemical homeostasis	3/212	73/18870	0.0490332848616879	0.208613738421473	0.166978910525526	ADGRF5/AQP1/BMP6	3
GO:0030216	keratinocyte differentiation	5/212	177/18870	0.049772877005466	0.208613738421473	0.166978910525526	FOSL2/JAG1/MAFB/UGCG/WNT5A	5
GO:0032635	interleukin-6 production	5/212	177/18870	0.049772877005466	0.208613738421473	0.166978910525526	IL6R/NMBR/HGF/WNT5A/IRAK3	5
GO:0032675	regulation of interleukin-6 production	5/212	177/18870	0.049772877005466	0.208613738421473	0.166978910525526	IL6R/NMBR/HGF/WNT5A/IRAK3	5
GO:0035265	organ growth	5/212	177/18870	0.049772877005466	0.208613738421473	0.166978910525526	FOSL2/EDN1/LEPR/RGS2/TGFB2	5
GO:0001516	prostaglandin biosynthetic process	2/212	32/18870	0.0499837734222234	0.208613738421473	0.166978910525526	EDN1/PLA2G4A	2
GO:0001958	endochondral ossification	2/212	32/18870	0.0499837734222234	0.208613738421473	0.166978910525526	BMP6/RUNX2	2
GO:0002431	Fc receptor mediated stimulatory signaling pathway	2/212	32/18870	0.0499837734222234	0.208613738421473	0.166978910525526	PLSCR1/NR4A3	2
GO:0007435	salivary gland morphogenesis	2/212	32/18870	0.0499837734222234	0.208613738421473	0.166978910525526	HGF/TGFB2	2
GO:0019082	viral protein processing	2/212	32/18870	0.0499837734222234	0.208613738421473	0.166978910525526	ST6GAL1/ST3GAL1	2
GO:0034694	response to prostaglandin	2/212	32/18870	0.0499837734222234	0.208613738421473	0.166978910525526	EDN1/P2RY6	2
GO:0035590	purinergic nucleotide receptor signaling pathway	2/212	32/18870	0.0499837734222234	0.208613738421473	0.166978910525526	P2RY6/P2RY8	2
GO:0036075	replacement ossification	2/212	32/18870	0.0499837734222234	0.208613738421473	0.166978910525526	BMP6/RUNX2	2
GO:0042558	pteridine-containing compound metabolic process	2/212	32/18870	0.0499837734222234	0.208613738421473	0.166978910525526	SLC19A1/PRKG2	2
GO:0046457	prostanoid biosynthetic process	2/212	32/18870	0.0499837734222234	0.208613738421473	0.166978910525526	EDN1/PLA2G4A	2
GO:0048384	retinoic acid receptor signaling pathway	2/212	32/18870	0.0499837734222234	0.208613738421473	0.166978910525526	ALDH1A2/PPARG	2
GO:0070498	interleukin-1-mediated signaling pathway	2/212	32/18870	0.0499837734222234	0.208613738421473	0.166978910525526	EGR1/IRAK3	2
GO:0070570	regulation of neuron projection regeneration	2/212	32/18870	0.0499837734222234	0.208613738421473	0.166978910525526	RTN4RL1/EPHA4	2
GO:0098868	bone growth	2/212	32/18870	0.0499837734222234	0.208613738421473	0.166978910525526	FOSL2/LEPR	2
GO:0002224	toll-like receptor signaling pathway	3/212	74/18870	0.0506970535587745	0.210765253871784	0.168701029637096	LY96/CTSS/IRAK3	3
GO:0007585	respiratory gaseous exchange by respiratory system	3/212	74/18870	0.0506970535587745	0.210765253871784	0.168701029637096	EDN1/MAFB/NMBR	3
GO:0050795	regulation of behavior	3/212	74/18870	0.0506970535587745	0.210765253871784	0.168701029637096	NR4A3/TACR3/LEPR	3
GO:0072676	lymphocyte migration	4/212	124/18870	0.0513441967658637	0.213178437740865	0.170632593763246	NEDD9/PIK3CG/PIK3CD/WNT5A	4
GO:0009101	glycoprotein biosynthetic process	7/212	299/18870	0.0524918826973607	0.216513083782227	0.173301715975369	B4GALT1/JAK3/PHLDA1/ST6GAL1/HS3ST4/SOAT1/ST3GAL1	7
GO:0006690	icosanoid metabolic process	4/212	125/18870	0.0525947867253116	0.216513083782227	0.173301715975369	EDN1/MGST2/PLA2G4A/GPX1	4
GO:0071675	regulation of mononuclear cell migration	4/212	125/18870	0.0525947867253116	0.216513083782227	0.173301715975369	DUSP1/NEDD9/PLA2G7/WNT5A	4
GO:0072089	stem cell proliferation	4/212	125/18870	0.0525947867253116	0.216513083782227	0.173301715975369	KITLG/WNT2B/RUNX2/WNT5A	4
GO:0002862	negative regulation of inflammatory response to antigenic stimulus	2/212	33/18870	0.0528245872224388	0.216513083782227	0.173301715975369	GPX1/PSMA1	2
GO:0010743	regulation of macrophage derived foam cell differentiation	2/212	33/18870	0.0528245872224388	0.216513083782227	0.173301715975369	MSR1/PPARG	2
GO:0035115	embryonic forelimb morphogenesis	2/212	33/18870	0.0528245872224388	0.216513083782227	0.173301715975369	ALDH1A2/RUNX2	2
GO:0043618	regulation of transcription from RNA polymerase II promoter in response to stress	2/212	33/18870	0.0528245872224388	0.216513083782227	0.173301715975369	EGR1/NCK2	2
GO:0048566	embryonic digestive tract development	2/212	33/18870	0.0528245872224388	0.216513083782227	0.173301715975369	ALDH1A2/TGFB2	2
GO:0051497	negative regulation of stress fiber assembly	2/212	33/18870	0.0528245872224388	0.216513083782227	0.173301715975369	PHLDB2/ARHGAP28	2
GO:0071219	cellular response to molecule of bacterial origin	6/212	239/18870	0.0533427069456602	0.218356765819815	0.174777438621066	SLC7A5/KMO/BMP6/LY96/WNT5A/IRAK3	6
GO:0006575	cellular modified amino acid metabolic process	4/212	126/18870	0.0538619107495478	0.220200164534916	0.176252934489367	PLSCR1/SLC19A1/CTSB/SLC16A10	4
GO:0002366	leukocyte activation involved in immune response	7/212	301/18870	0.0540312066720187	0.22061017590095	0.176581116380557	NR4A3/IL6R/JAK3/PIK3CG/PIK3CD/ST3GAL1/CPLX2	7
GO:0046470	phosphatidylcholine metabolic process	3/212	76/18870	0.0541060038254146	0.220633793660524	0.176600020541868	PLB1/PLA2G7/PLA2G4A	3
GO:0046683	response to organophosphorus	4/212	127/18870	0.0551455361546937	0.224586342785421	0.179763725634677	P2RY6/AQP1/TRPC3/PIK3CG	4
GO:0006688	glycosphingolipid biosynthetic process	2/212	34/18870	0.055721516596258	0.224642734625771	0.179808862873171	UGCG/ST3GAL1	2
GO:0006691	leukotriene metabolic process	2/212	34/18870	0.055721516596258	0.224642734625771	0.179808862873171	MGST2/PLA2G4A	2
GO:0007431	salivary gland development	2/212	34/18870	0.055721516596258	0.224642734625771	0.179808862873171	HGF/TGFB2	2
GO:0010661	positive regulation of muscle cell apoptotic process	2/212	34/18870	0.055721516596258	0.224642734625771	0.179808862873171	TIGAR/PPARG	2
GO:0031128	developmental induction	2/212	34/18870	0.055721516596258	0.224642734625771	0.179808862873171	WNT2B/WNT5A	2
GO:0034383	low-density lipoprotein particle clearance	2/212	34/18870	0.055721516596258	0.224642734625771	0.179808862873171	NCEH1/SOAT1	2
GO:0051450	myoblast proliferation	2/212	34/18870	0.055721516596258	0.224642734625771	0.179808862873171	HGF/GPX1	2
GO:0060317	cardiac epithelial to mesenchymal transition	2/212	34/18870	0.055721516596258	0.224642734625771	0.179808862873171	JAG1/TGFB2	2
GO:0001704	formation of primary germ layer	4/212	128/18870	0.0564456273734008	0.226989522909135	0.181687282548477	ETS2/DUSP1/WNT5A/ITGB5	4
GO:0097237	cellular response to toxic substance	4/212	128/18870	0.0564456273734008	0.226989522909135	0.181687282548477	CLIC2/MGST2/PXDN/GPX1	4
GO:0002764	immune response-regulating signaling pathway	10/212	500/18870	0.0565222592101302	0.227012139063802	0.181705385003738	PLSCR1/FOSL2/NR4A3/CD247/RFTN1/MAP3K1/PIK3CD/LY96/CTSS/IRAK3	10
GO:0048771	tissue remodeling	5/212	184/18870	0.0569594769146227	0.228481113796799	0.182881183886215	FOSL2/JAG1/PPARGC1B/LEPR/PPARG	5
GO:0002263	cell activation involved in immune response	7/212	305/18870	0.0571941258148763	0.229134862443809	0.183404458324712	NR4A3/IL6R/JAK3/PIK3CG/PIK3CD/ST3GAL1/CPLX2	7
GO:0055117	regulation of cardiac muscle contraction	3/212	78/18870	0.057622190776126	0.230272679889093	0.184315191811529	CLIC2/PIK3CG/RGS2	3
GO:0097009	energy homeostasis	3/212	78/18870	0.057622190776126	0.230272679889093	0.184315191811529	NR4A3/LEPR/MLXIPL	3
GO:1990266	neutrophil migration	4/212	129/18870	0.0577621459959094	0.230543796190914	0.184532199114338	EDN1/PIK3CG/PIK3CD/TGFB2	4
GO:0002495	antigen processing and presentation of peptide antigen via MHC class II	2/212	35/18870	0.0586729555261756	0.232955459240262	0.186462545943756	CTSV/CTSS	2
GO:0010614	negative regulation of cardiac muscle hypertrophy	2/212	35/18870	0.0586729555261756	0.232955459240262	0.186462545943756	RGS2/PPARG	2
GO:0046471	phosphatidylglycerol metabolic process	2/212	35/18870	0.0586729555261756	0.232955459240262	0.186462545943756	PLB1/PLA2G4A	2
GO:0061081	positive regulation of myeloid leukocyte cytokine production involved in immune response	2/212	35/18870	0.0586729555261756	0.232955459240262	0.186462545943756	NR4A3/WNT5A	2
GO:0016485	protein processing	6/212	245/18870	0.0587534894053532	0.232955459240262	0.186462545943756	PLA2G7/MAFB/CTSZ/CTSS/CARD18/CASP8	6
GO:0043087	regulation of GTPase activity	7/212	307/18870	0.05881787156079	0.232955459240262	0.186462545943756	TBC1D16/FGD3/TBC1D30/TBC1D9/TBC1D8/EPHA4/TBC1D1	7
GO:0010595	positive regulation of endothelial cell migration	4/212	130/18870	0.0590950508113396	0.232955459240262	0.186462545943756	EDN1/PIK3CG/PIK3CD/WNT5A	4
GO:0032612	interleukin-1 production	4/212	130/18870	0.0590950508113396	0.232955459240262	0.186462545943756	EGR1/CARD18/CASP8/WNT5A	4
GO:0032652	regulation of interleukin-1 production	4/212	130/18870	0.0590950508113396	0.232955459240262	0.186462545943756	EGR1/CARD18/CASP8/WNT5A	4
GO:0071621	granulocyte chemotaxis	4/212	130/18870	0.0590950508113396	0.232955459240262	0.186462545943756	EDN1/PIK3CG/PIK3CD/TGFB2	4
GO:0002228	natural killer cell mediated immunity	3/212	79/18870	0.0594199835677275	0.233947890968011	0.187256909584062	SERPINB9/PIK3R6/CD96	3
GO:0015850	organic hydroxy compound transport	7/212	308/18870	0.0596403448845861	0.234526669859805	0.187720176622553	EMB/ATP8B1/MSR1/AQP1/BMP6/SOAT1/PPARG	7
GO:0008217	regulation of blood pressure	5/212	187/18870	0.060212972179293	0.236487557809828	0.189289713394363	EDN1/TACR3/CTSZ/KCNK6/PPARG	5
GO:0006066	alcohol metabolic process	8/212	373/18870	0.0603183538510383	0.236610769646343	0.189388334790925	PLB1/ALDH1A2/P2RY6/BMP6/LEPR/SOAT1/PLA2G4A/PRKG2	8
GO:0002437	inflammatory response to antigenic stimulus	3/212	80/18870	0.0612439572347495	0.23958980977169	0.191772822400928	FOSL2/GPX1/PSMA1	3
GO:0051899	membrane depolarization	3/212	80/18870	0.0612439572347495	0.23958980977169	0.191772822400928	EDN1/SCN1B/DCN	3
GO:0006109	regulation of carbohydrate metabolic process	5/212	188/18870	0.0613205768450691	0.23958980977169	0.191772822400928	P2RY6/TIGAR/RUBCNL/LEPR/MLXIPL	5
GO:0002068	glandular epithelial cell development	2/212	36/18870	0.0616773266944326	0.23958980977169	0.191772822400928	BMP6/WNT5A	2
GO:0010092	specification of animal organ identity	2/212	36/18870	0.0616773266944326	0.23958980977169	0.191772822400928	WNT2B/WNT5A	2
GO:0016486	peptide hormone processing	2/212	36/18870	0.0616773266944326	0.23958980977169	0.191772822400928	PLA2G7/CTSZ	2
GO:0032232	negative regulation of actin filament bundle assembly	2/212	36/18870	0.0616773266944326	0.23958980977169	0.191772822400928	PHLDB2/ARHGAP28	2
GO:1905332	positive regulation of morphogenesis of an epithelium	2/212	36/18870	0.0616773266944326	0.23958980977169	0.191772822400928	PIK3CD/WNT2B	2
GO:0007162	negative regulation of cell adhesion	7/212	312/18870	0.0630010676492918	0.243757666020264	0.195108863933379	DUSP1/JAG1/PHLDB2/ADAMTS18/JAK3/BMP6/EPHA4	7
GO:0002720	positive regulation of cytokine production involved in immune response	3/212	81/18870	0.06309389130808	0.243757666020264	0.195108863933379	NR4A3/SLC7A5/WNT5A	3
GO:0006970	response to osmotic stress	3/212	81/18870	0.06309389130808	0.243757666020264	0.195108863933379	SST/AQP1/KMO	3
GO:1901019	regulation of calcium ion transmembrane transporter activity	3/212	81/18870	0.06309389130808	0.243757666020264	0.195108863933379	CLIC2/P2RY6/STIM1	3
GO:0048593	camera-type eye morphogenesis	4/212	133/18870	0.0631916291622957	0.243757666020264	0.195108863933379	JAG1/AQP1/WNT2B/WNT5A	4
GO:0048732	gland development	9/212	443/18870	0.0632077275979978	0.243757666020264	0.195108863933379	EDN1/ALDH1A2/CCDC40/SLC7A5/MAFB/HGF/GPX1/WNT5A/TGFB2	9
GO:0045017	glycerolipid biosynthetic process	6/212	250/18870	0.0635048031998442	0.244608260036026	0.195789697626913	PLSCR1/TPTE2/PIK3CG/PIK3CD/DGKH/PLA2G4A	6
GO:0002504	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	2/212	37/18870	0.0647330810459159	0.24725407419808	0.197907464028952	CTSV/CTSS	2
GO:0008207	C21-steroid hormone metabolic process	2/212	37/18870	0.0647330810459159	0.24725407419808	0.197907464028952	EGR1/BMP6	2
GO:0010863	positive regulation of phospholipase C activity	2/212	37/18870	0.0647330810459159	0.24725407419808	0.197907464028952	P2RY6/FLT1	2
GO:0014741	negative regulation of muscle hypertrophy	2/212	37/18870	0.0647330810459159	0.24725407419808	0.197907464028952	RGS2/PPARG	2
GO:0031076	embryonic camera-type eye development	2/212	37/18870	0.0647330810459159	0.24725407419808	0.197907464028952	ALDH1A2/WNT5A	2
GO:0035883	enteroendocrine cell differentiation	2/212	37/18870	0.0647330810459159	0.24725407419808	0.197907464028952	BMP6/WNT5A	2
GO:0048854	brain morphogenesis	2/212	37/18870	0.0647330810459159	0.24725407419808	0.197907464028952	SLIT1/WNT5A	2
GO:0046928	regulation of neurotransmitter secretion	3/212	82/18870	0.0649695604018879	0.247565774260829	0.198156955444438	KMO/SV2C/CPLX2	3
GO:0070227	lymphocyte apoptotic process	3/212	82/18870	0.0649695604018879	0.247565774260829	0.198156955444438	JAK3/ST3GAL1/WNT5A	3
GO:0002696	positive regulation of leukocyte activation	8/212	380/18870	0.065710011674781	0.250089175386042	0.200176739826307	NR4A3/SOX4/MAP3K8/PIK3R6/KITLG/NCK2/PLA2G4A/WNT5A	8
GO:0048872	homeostasis of number of cells	7/212	316/18870	0.0664753785027236	0.25247999470421	0.202090402886237	ADGRF5/FOSL2/SOX4/JAK3/MAFB/KITLG/PIK3CD	7
GO:0001818	negative regulation of cytokine production	8/212	381/18870	0.0665039279150073	0.25247999470421	0.202090402886237	REL/JAK3/NMBR/CD96/CARD18/HGF/IRAK3/TGFB2	8
GO:0007492	endoderm development	3/212	83/18870	0.0668707344223373	0.25247999470421	0.202090402886237	DUSP1/LAMC1/ITGB5	3
GO:0051149	positive regulation of muscle cell differentiation	3/212	83/18870	0.0668707344223373	0.25247999470421	0.202090402886237	EDN1/NID1/LAMC1	3
GO:0051279	regulation of release of sequestered calcium ion into cytosol	3/212	83/18870	0.0668707344223373	0.25247999470421	0.202090402886237	CLIC2/P2RY6/DIAPH1	3
GO:0062197	cellular response to chemical stress	7/212	317/18870	0.0673617354983061	0.25247999470421	0.202090402886237	EDN1/AQP1/PPARGC1B/PLA2R1/HGF/GPX1/TRPM2	7
GO:0034219	carbohydrate transmembrane transport	4/212	136/18870	0.0674339394986149	0.25247999470421	0.202090402886237	EDN1/MFSD4A/NR4A3/AQP1	4
GO:0051209	release of sequestered calcium ion into cytosol	4/212	136/18870	0.0674339394986149	0.25247999470421	0.202090402886237	CLIC2/P2RY6/DIAPH1/TRPM2	4
GO:0001990	regulation of systemic arterial blood pressure by hormone	2/212	38/18870	0.0678386973571838	0.25247999470421	0.202090402886237	EDN1/CTSZ	2
GO:0002335	mature B cell differentiation	2/212	38/18870	0.0678386973571838	0.25247999470421	0.202090402886237	CMTM7/ST3GAL1	2
GO:0003180	aortic valve morphogenesis	2/212	38/18870	0.0678386973571838	0.25247999470421	0.202090402886237	JAG1/SLIT3	2
GO:0007340	acrosome reaction	2/212	38/18870	0.0678386973571838	0.25247999470421	0.202090402886237	B4GALT1/PLB1	2
GO:0040036	regulation of fibroblast growth factor receptor signaling pathway	2/212	38/18870	0.0678386973571838	0.25247999470421	0.202090402886237	RUNX2/WNT5A	2
GO:0042044	fluid transport	2/212	38/18870	0.0678386973571838	0.25247999470421	0.202090402886237	EDN1/AQP1	2
GO:0043403	skeletal muscle tissue regeneration	2/212	38/18870	0.0678386973571838	0.25247999470421	0.202090402886237	GPX1/TMEM182	2
GO:0043516	regulation of DNA damage response, signal transduction by p53 class mediator	2/212	38/18870	0.0678386973571838	0.25247999470421	0.202090402886237	SOX4/PLA2R1	2
GO:0046461	neutral lipid catabolic process	2/212	38/18870	0.0678386973571838	0.25247999470421	0.202090402886237	PLB1/PIK3CG	2
GO:0046464	acylglycerol catabolic process	2/212	38/18870	0.0678386973571838	0.25247999470421	0.202090402886237	PLB1/PIK3CG	2
GO:0060563	neuroepithelial cell differentiation	2/212	38/18870	0.0678386973571838	0.25247999470421	0.202090402886237	JAG1/SOX4	2
GO:0002429	immune response-activating cell surface receptor signaling pathway	7/212	318/18870	0.0682552099461719	0.253734774648734	0.203094755666027	PLSCR1/FOSL2/NR4A3/CD247/RFTN1/PIK3CD/LY96	7
GO:1904427	positive regulation of calcium ion transmembrane transport	3/212	84/18870	0.068797178771502	0.255452474486053	0.204469639456595	P2RY6/TRPC3/STIM1	3
GO:0051283	negative regulation of sequestering of calcium ion	4/212	137/18870	0.0688801672223637	0.255463914860669	0.204478796577807	CLIC2/P2RY6/DIAPH1/TRPM2	4
GO:0009914	hormone transport	7/212	319/18870	0.0691558038193543	0.256188997462892	0.205059168244008	EDN1/SOX4/SLC7A5/AQP1/BMP6/SLC16A10/PPARG	7
GO:0055001	muscle cell development	5/212	195/18870	0.0693962188946987	0.256782073849944	0.205533879304353	EDN1/PGM5/RGS2/GPX1/TMEM182	5
GO:0033135	regulation of peptidyl-serine phosphorylation	4/212	138/18870	0.0703423556247422	0.258795443274203	0.207145423373751	NCK2/HGF/WNT5A/MLXIPL	4
GO:0010975	regulation of neuron projection development	9/212	453/18870	0.0705300696780204	0.258795443274203	0.207145423373751	RTN4RL1/SEMA3D/SCN1B/SLIT1/RGS2/TRPC5/EPHA4/FSTL4/WNT5A	9
GO:0048568	embryonic organ development	9/212	453/18870	0.0705300696780204	0.258795443274203	0.207145423373751	EDN1/ALDH1A2/CCDC40/MAFB/KITLG/RUNX2/CASP8/WNT5A/TGFB2	9
GO:0034103	regulation of tissue remodeling	3/212	85/18870	0.0707486545465684	0.258795443274203	0.207145423373751	PPARGC1B/LEPR/PPARG	3
GO:0035050	embryonic heart tube development	3/212	85/18870	0.0707486545465684	0.258795443274203	0.207145423373751	EDN1/CCDC40/WNT5A	3
GO:0021955	central nervous system neuron axonogenesis	2/212	39/18870	0.0709926818115345	0.258795443274203	0.207145423373751	SCN1B/EPHA4	2
GO:0032350	regulation of hormone metabolic process	2/212	39/18870	0.0709926818115345	0.258795443274203	0.207145423373751	EGR1/BMP6	2
GO:0043620	regulation of DNA-templated transcription in response to stress	2/212	39/18870	0.0709926818115345	0.258795443274203	0.207145423373751	EGR1/NCK2	2
GO:0070229	negative regulation of lymphocyte apoptotic process	2/212	39/18870	0.0709926818115345	0.258795443274203	0.207145423373751	JAK3/ST3GAL1	2
GO:0071548	response to dexamethasone	2/212	39/18870	0.0709926818115345	0.258795443274203	0.207145423373751	EDN1/AQP1	2
GO:0120033	negative regulation of plasma membrane bounded cell projection assembly	2/212	39/18870	0.0709926818115345	0.258795443274203	0.207145423373751	TBC1D30/LIMK2	2
GO:0140448	signaling receptor ligand precursor processing	2/212	39/18870	0.0709926818115345	0.258795443274203	0.207145423373751	PLA2G7/CTSZ	2
GO:1900274	regulation of phospholipase C activity	2/212	39/18870	0.0709926818115345	0.258795443274203	0.207145423373751	P2RY6/FLT1	2
GO:0043467	regulation of generation of precursor metabolites and energy	4/212	139/18870	0.0718204401698109	0.261210572748803	0.209078544804287	IFNLR1/TIGAR/RUBCNL/MLXIPL	4
GO:0051282	regulation of sequestering of calcium ion	4/212	139/18870	0.0718204401698109	0.261210572748803	0.209078544804287	CLIC2/P2RY6/DIAPH1/TRPM2	4
GO:0022409	positive regulation of cell-cell adhesion	7/212	322/18870	0.0719003140503431	0.261210572748803	0.209078544804287	NR4A3/SOX4/MAP3K8/PIK3R6/KITLG/NCK2/WNT5A	7
GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors	3/212	86/18870	0.0727249187344129	0.263010820355111	0.210519501599616	HGF/GPX1/CASP8	3
GO:0033273	response to vitamin	3/212	86/18870	0.0727249187344129	0.263010820355111	0.210519501599616	ALDH1A2/RUNX2/GPX1	3
GO:2000243	positive regulation of reproductive process	3/212	86/18870	0.0727249187344129	0.263010820355111	0.210519501599616	PLB1/TACR3/WNT5A	3
GO:2000628	regulation of miRNA metabolic process	3/212	86/18870	0.0727249187344129	0.263010820355111	0.210519501599616	EGR1/TGFB2/PPARG	3
GO:1902903	regulation of supramolecular fiber organization	8/212	389/18870	0.0730692694831395	0.263957575748697	0.211277304922405	EDN1/COTL1/PHLDB2/KANK4/KIRREL1/ARHGAP28/NCK2/GPX1	8
GO:0070555	response to interleukin-1	4/212	140/18870	0.0733143539412307	0.264544006264238	0.211746696484652	EGR1/EDN1/KMO/IRAK3	4
GO:0000266	mitochondrial fission	2/212	40/18870	0.074193567580038	0.26586587054794	0.212804745008327	DCN/PPARG	2
GO:0001953	negative regulation of cell-matrix adhesion	2/212	40/18870	0.074193567580038	0.26586587054794	0.212804745008327	JAG1/PHLDB2	2
GO:0002478	antigen processing and presentation of exogenous peptide antigen	2/212	40/18870	0.074193567580038	0.26586587054794	0.212804745008327	CTSV/CTSS	2
GO:0003352	regulation of cilium movement	2/212	40/18870	0.074193567580038	0.26586587054794	0.212804745008327	CCDC40/TACR3	2
GO:0009595	detection of biotic stimulus	2/212	40/18870	0.074193567580038	0.26586587054794	0.212804745008327	NR4A1/LY96	2
GO:0045730	respiratory burst	2/212	40/18870	0.074193567580038	0.26586587054794	0.212804745008327	PIK3CG/PIK3CD	2
GO:1902075	cellular response to salt	5/212	199/18870	0.074262815889681	0.26586587054794	0.212804745008327	EGR1/EDN1/CPNE4/WNT5A/TRPM2	5
GO:0071695	anatomical structure maturation	6/212	261/18870	0.0747339142043277	0.267253158513686	0.213915160050301	EDN1/ALDH1A2/RUNX2/WNT5A/TGFB2/PPARG	6
GO:0046887	positive regulation of hormone secretion	4/212	141/18870	0.0748240276846663	0.267276443025562	0.213933797473007	EDN1/SOX4/BMP6/PPARG	4
GO:0001889	liver development	4/212	142/18870	0.0763493898501781	0.272420758204263	0.218051417675967	ALDH1A2/CCDC40/SLC7A5/HGF	4
GO:0032147	activation of protein kinase activity	3/212	88/18870	0.0767508208801801	0.273547797496027	0.218953524097539	IL6R/WNT5A/TGFB2	3
GO:0035136	forelimb morphogenesis	2/212	41/18870	0.0774399144084506	0.274778475431539	0.219938585112382	ALDH1A2/RUNX2	2
