p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	cell_type	direction
4.43146054667002e-61	1.87491552423803	0.099	0.364	1.64362871675991e-57	MAPK4	Oligodendrocyte_precursor	Up
1.04506394332244e-60	4.46877115835464	0.168	0.009	3.87614216578292e-57	CXCR4	Oligodendrocyte_precursor	Up
1.08025684797683e-60	1.52163475644522	0.083	0.187	4.00667264914606e-57	PPP1R12A-AS2	Oligodendrocyte_precursor	Up
1.29588909721706e-60	-2.19414294735316	0.055	0.2	4.80645266157809e-57	ANGPTL4	Oligodendrocyte_precursor	Down
2.18984156631673e-60	4.54533191833168	0.122	0.427	8.12212236946874e-57	SLC14A2	Oligodendrocyte_precursor	Up
2.22625131534041e-60	2.92259351177168	0.641	0.007	8.2571661285976e-57	TNFRSF11B	Oligodendrocyte_precursor	Up
3.69673646405344e-60	-7.04627481548593	0.325	0.198	1.37111955451742e-56	ZNF710	Oligodendrocyte_precursor	Down
4.89100848639354e-60	2.04169367927486	0.104	0.281	1.81407504760336e-56	ENSG00000280660	Oligodendrocyte_precursor	Up
1.39953135890052e-59	-3.00600781824311	0.516	0.21	5.19086181016202e-56	PACS1	Oligodendrocyte_precursor	Down
1.46107167491627e-59	-5.94021837153586	0.023	0.123	5.41911484226445e-56	RASGRF1	Oligodendrocyte_precursor	Down
4.1459580261757e-59	-5.8213215174019	0.486	0.067	1.53773583190857e-55	TBC1D4	Oligodendrocyte_precursor	Down
7.64261700826342e-59	8.08055364621432	0.191	0.509	2.8346466483649e-55	MBP	Oligodendrocyte_precursor	Up
8.93958286278776e-59	-2.61448153298922	0.233	0.074	3.31569128380798e-55	CEP135	Oligodendrocyte_precursor	Down
1.200612813776e-58	2.70767646183522	0.078	0.234	4.45307292629517e-55	GALNT18	Oligodendrocyte_precursor	Up
1.47113899902345e-58	-1.07376430421668	0.159	0.42	5.45645454737796e-55	HPN-AS1	Oligodendrocyte_precursor	Down
1.68214360853318e-58	-2.90936383240072	0.597	0.072	6.23907064404955e-55	PARP14	Oligodendrocyte_precursor	Down
2.80441248402514e-58	9.2285665192398	0.318	0.001	1.04015659032493e-54	BTNL9	Oligodendrocyte_precursor	Up
2.84442439621322e-58	-4.23992162172003	0.636	0.008	1.05499700855548e-54	TMCO4	Oligodendrocyte_precursor	Down
3.89320363505024e-58	-3.45659871982968	0.15	0.013	1.44398922824013e-54	TLR1	Oligodendrocyte_precursor	Down
5.38087475099087e-58	-1.00354728928396	0.484	0.203	1.99576644514251e-54	SH3BGRL	Oligodendrocyte_precursor	Down
8.09157691699209e-58	-5.11198374849778	0.399	0.036	3.00116587851237e-54	STAMBPL1	Oligodendrocyte_precursor	Down
2.35280838786075e-57	-2.5122224428762	0.429	0.123	8.72656631057551e-54	MRAS	Oligodendrocyte_precursor	Down
2.75203490698581e-57	2.08991110639995	0.753	0.253	1.02072974700104e-53	LHFPL3	Oligodendrocyte_precursor	Up
2.96431447372187e-57	-2.58326095322631	0.459	0.067	1.09946423830344e-53	FAAH2	Oligodendrocyte_precursor	Down
3.68924701857111e-57	5.24045978383855	0.196	0.053	1.36834171918802e-53	TGFB1	Oligodendrocyte_precursor	Up
4.74021738790032e-57	-3.55654107444526	0.18	0.472	1.75814662917223e-53	SLCO1A2	Oligodendrocyte_precursor	Down
5.19795796519461e-57	1.03506360417814	0.399	0.238	1.92792260929068e-53	NIM1K	Oligodendrocyte_precursor	Up
6.10120612541265e-57	3.57742319812912	0.134	0.001	2.26293735191555e-53	C1QA	Oligodendrocyte_precursor	Up
6.40164351112531e-57	5.28895358189306	0.104	0.322	2.37436957827638e-53	CHRM2	Oligodendrocyte_precursor	Up
7.40871426795301e-57	3.79967665532858	0.219	0.544	2.74789212198377e-53	PXK	Oligodendrocyte_precursor	Up
7.06362856420532e-56	6.3189256731872	0.118	0.316	2.61989983446375e-52	OPRD1	Oligodendrocyte_precursor	Up
1.02320111510306e-55	-2.56219661119906	0.553	0.138	3.79505293591727e-52	ENSG00000259363	Oligodendrocyte_precursor	Down
1.5594816094041e-55	-2.79584918351	0.532	0.247	5.78411728927979e-52	RAPGEF1	Oligodendrocyte_precursor	Down
1.91148837666529e-55	1.88029040423404	0.691	0.225	7.08971038905155e-52	UST	Oligodendrocyte_precursor	Up
2.29224964876646e-55	2.03936442304756	0.214	0.527	8.50195394727479e-52	ZNF536	Oligodendrocyte_precursor	Up
2.37983864997771e-55	1.47200360369289	0.671	0.191	8.82682155276732e-52	RPS6KA3	Oligodendrocyte_precursor	Up
3.05128865588424e-55	-5.62484078597964	0.118	0.325	1.13172296246746e-51	ENSG00000260918	Oligodendrocyte_precursor	Down
3.13667490429899e-55	10.2225426604438	0.099	0.256	1.16339272200449e-51	DCHS2	Oligodendrocyte_precursor	Up
3.48203436786139e-55	-1.73182203313482	0.166	0.441	1.29148654703979e-51	GNAI1	Oligodendrocyte_precursor	Down
4.33291466170036e-55	2.49166535886503	0.108	0.343	1.60707804802466e-51	PDGFRB	Oligodendrocyte_precursor	Up
6.73164450690898e-55	-2.04448930549334	0.647	0.037	2.49676694761254e-51	DIAPH2-AS1	Oligodendrocyte_precursor	Down
7.48524245036802e-55	3.7056922139764	0.624	0.168	2.7762764248415e-51	LINC01013	Oligodendrocyte_precursor	Up
9.23510653755677e-55	-2.48452465581563	0.553	0.022	3.42530101477981e-51	TRHDE-AS1	Oligodendrocyte_precursor	Down
1.13033596877408e-54	-1.33915446900156	0.226	0.54	4.19241610818306e-51	PLEKHH1	Oligodendrocyte_precursor	Down
1.17094499666577e-54	-4.11082042391482	0.684	0.139	4.34303499263335e-51	MIPOL1	Oligodendrocyte_precursor	Down
1.27641260367934e-54	9.04390436161079	0.177	0.007	4.73421434704666e-51	SERPINE1	Oligodendrocyte_precursor	Up
1.30167885846065e-54	-1.34715326793856	0.113	0.013	4.82792688603056e-51	CORIN	Oligodendrocyte_precursor	Down
1.62742559845422e-54	-5.10618337930325	0.081	0.284	6.03612154466671e-51	MCC	Oligodendrocyte_precursor	Down
1.74969163811136e-54	-2.45711208214685	0.721	0.152	6.48960628575504e-51	LHFPL2	Oligodendrocyte_precursor	Down
1.94470204924398e-54	2.12500975203574	0.138	0.001	7.21289990064594e-51	HAMP	Oligodendrocyte_precursor	Up
2.44956231382709e-54	2.26763184044896	0.76	0.44	9.08542662198468e-51	TMEM132C	Oligodendrocyte_precursor	Up
3.1764620513759e-54	-1.19222237399044	0.187	0.465	1.17814977485532e-50	MAN2A1	Oligodendrocyte_precursor	Down
3.56424780004218e-54	-1.3392259473131	0.576	0.13	1.32197950903564e-50	STAT1	Oligodendrocyte_precursor	Down
3.83114029523575e-54	2.78888412264652	0.823	0.474	1.42096993550294e-50	PDZD2	Oligodendrocyte_precursor	Up
4.46073000702844e-54	7.84975407547521	0.078	0.224	1.65448475960685e-50	ENSG00000249328	Oligodendrocyte_precursor	Up
4.6835626444261e-54	-3.83306082721485	0.578	0.09	1.73713338481764e-50	ENSG00000224905	Oligodendrocyte_precursor	Down
5.32655422967104e-54	1.48542087188452	0.574	0.266	1.97561896378499e-50	FOXN3	Oligodendrocyte_precursor	Up
5.55983526801655e-54	-3.10318767636219	0.689	0.233	2.06214290090734e-50	LINC03082	Oligodendrocyte_precursor	Down
5.78073602475853e-54	2.37917835198787	0.147	0.396	2.14407499158294e-50	PAUPAR	Oligodendrocyte_precursor	Up
6.59915610513546e-54	-1.0767044243399	0.147	0.036	2.44762699939474e-50	ENSG00000261195	Oligodendrocyte_precursor	Down
7.80162957071017e-54	5.08465009921858	0.131	0.356	2.8936244077764e-50	CGNL1	Oligodendrocyte_precursor	Up
9.3665698293902e-54	-1.70667412193515	0.214	0.485	3.47406074972083e-50	TMEM165	Oligodendrocyte_precursor	Down
9.98707824702507e-54	-1.14649177115096	0.104	0.258	3.7042073218216e-50	MARCHF11	Oligodendrocyte_precursor	Down
1.02227367678533e-53	-3.23582320829158	0.551	0.166	3.79161306719679e-50	ADCY9	Oligodendrocyte_precursor	Down
1.82295863753569e-53	-3.23570264859641	0.228	0.118	6.76135358661988e-50	CDH23	Oligodendrocyte_precursor	Down
2.70120026629143e-53	-1.28536378752964	0.233	0.11	1.00187517876749e-49	LINC02762	Oligodendrocyte_precursor	Down
2.90170978548611e-53	1.16597745229899	0.668	0.208	1.0762441594368e-49	RASAL2	Oligodendrocyte_precursor	Up
3.02198815335327e-53	2.57583417286506	0.166	0.002	1.12085540607873e-49	CASP4	Oligodendrocyte_precursor	Up
4.70463448415745e-53	-3.59213089358141	0.141	0.035	1.744948930174e-49	ENSG00000286854	Oligodendrocyte_precursor	Down
6.30841609766721e-53	-2.96786212530587	0.154	0.039	2.33979153062477e-49	SDCBP	Oligodendrocyte_precursor	Down
7.16452032146208e-53	-3.06427724827691	0.182	0.496	2.65732058723028e-49	CNTN2	Oligodendrocyte_precursor	Down
9.08042320525761e-53	-4.56380269426951	0.29	0.185	3.36792896683005e-49	ALG14	Oligodendrocyte_precursor	Down
2.03982442543785e-52	5.7843431409802	0.205	0.482	7.56570879394899e-49	ENSG00000259199	Oligodendrocyte_precursor	Up
2.16484389916344e-52	-1.32859466868238	0.705	0.222	8.02940602199718e-49	GPR158	Oligodendrocyte_precursor	Down
3.20699901258839e-52	-1.27557312829678	0.184	0.072	1.18947593376903e-48	PDGFD	Oligodendrocyte_precursor	Down
4.01984363518204e-52	1.15931322726729	0.594	0.151	1.49096000428902e-48	CACNA1D	Oligodendrocyte_precursor	Up
5.43787771289543e-52	-4.26399793450276	0.634	0.091	2.01690884371292e-48	LHFPL4	Oligodendrocyte_precursor	Down
7.86116793050033e-52	2.18998179379972	0.551	0.049	2.91570718542257e-48	TRIM14	Oligodendrocyte_precursor	Up
8.089275222941e-52	2.53270389502588	0.641	0.005	3.00031218018882e-48	ENSG00000249988	Oligodendrocyte_precursor	Up
1.11646494992912e-51	-1.8032305345314	0.24	0.123	4.14096849928709e-48	CXXC4-AS1	Oligodendrocyte_precursor	Down
1.34552545528369e-51	2.41223433249904	0.459	0.028	4.99055391364722e-48	CIBAR1-DT	Oligodendrocyte_precursor	Up
1.79673656120012e-51	-6.47650196495971	0.166	0.316	6.66409590549126e-48	ITGA2	Oligodendrocyte_precursor	Down
1.80358260427826e-51	-3.98504221932783	0.187	0.418	6.68948787926807e-48	MOBP	Oligodendrocyte_precursor	Down
2.28277037631819e-51	1.16189658488552	0.168	0.003	8.46679532576417e-48	TLR6	Oligodendrocyte_precursor	Up
2.3133561678383e-51	-3.96019821130867	0.654	0.134	8.58023802651227e-48	EPB41L4B	Oligodendrocyte_precursor	Down
3.30510450306649e-51	-4.71216196015732	0.491	0.156	1.22586326018736e-47	SIPA1L2	Oligodendrocyte_precursor	Down
4.12563162689073e-51	-5.07887651153798	0.622	0.171	1.53019677041377e-47	RUNX1T1	Oligodendrocyte_precursor	Down
4.18856647194232e-51	-5.83831077147752	0.104	0.002	1.55353930444341e-47	LINC02975	Oligodendrocyte_precursor	Down
4.97630392249531e-51	-3.07740421851749	0.611	0.153	1.84571112485351e-47	FAM13A	Oligodendrocyte_precursor	Down
5.34736779301361e-51	-2.72468935794753	0.175	0.459	1.98333871442875e-47	RAPGEF5	Oligodendrocyte_precursor	Down
5.8556913093885e-51	11.0580025724939	0.184	0.402	2.17187590665219e-47	KANK4	Oligodendrocyte_precursor	Up
7.64418223489574e-51	1.83466342442246	0.111	0.001	2.83522719092283e-47	ENSG00000246316	Oligodendrocyte_precursor	Up
7.96859746770371e-51	-1.88068256953083	0.251	0.067	2.95555280077131e-47	REL	Oligodendrocyte_precursor	Down
9.30308788562007e-51	5.60853226588487	0.108	0.002	3.45051529677648e-47	TM6SF1	Oligodendrocyte_precursor	Up
9.6065917481592e-51	3.00865322919069	0.578	0.17	3.56308487939225e-47	EML4	Oligodendrocyte_precursor	Up
1.03011696208306e-50	5.5354571935153	0.141	0.023	3.82070381236605e-47	BAG3	Oligodendrocyte_precursor	Up
1.15357737106697e-50	-2.43296503838313	0.541	0.156	4.27861846928739e-47	MB21D2	Oligodendrocyte_precursor	Down
1.44637467563369e-50	-3.62332946175367	0.332	0.078	5.36460367192534e-47	WNT2B	Oligodendrocyte_precursor	Down
1.49908231080914e-50	-4.3677372783001	0.346	0.015	5.5600962907911e-47	BTG1-DT	Oligodendrocyte_precursor	Down
2.13954495576438e-50	-3.25653146606425	0.334	0.097	7.9355722409301e-47	CYTH3	Oligodendrocyte_precursor	Down
3.13909851154819e-50	-3.5839906149379	0.18	0.408	1.16429163793322e-46	ANLN	Oligodendrocyte_precursor	Down
3.66821109121082e-50	-3.20843813301867	0.641	0.007	1.36053949373009e-46	ENSG00000266908	Oligodendrocyte_precursor	Down
4.52564747563891e-50	-3.6858212115152	0.29	0.032	1.67856264871447e-46	CRAT37	Oligodendrocyte_precursor	Down
5.60327092883617e-50	7.87019602083622	0.302	0.067	2.07825318750534e-46	F13A1	Oligodendrocyte_precursor	Up
6.73151798265662e-50	-3.63139556846203	0.272	0.052	2.49672001976734e-46	STMN2	Oligodendrocyte_precursor	Down
6.82026958521933e-50	-4.24511381895561	0.369	0.263	2.52963798915785e-46	AOAH	Oligodendrocyte_precursor	Down
7.96566186672979e-50	2.454619121332	0.157	0.419	2.95446398637008e-46	SH3TC2	Oligodendrocyte_precursor	Up
8.17693378540472e-50	-1.5449279466154	0.088	0.234	3.03282474100661e-46	ENSG00000285679	Oligodendrocyte_precursor	Down
1.00617382094353e-49	-5.53972144804671	0.429	0.144	3.73189870187955e-46	PRKX	Oligodendrocyte_precursor	Down
1.10052917186639e-49	-7.72397872001377	0.279	0.023	4.08186269845245e-46	ENSG00000253496	Oligodendrocyte_precursor	Down
1.84820689006149e-49	-2.02876027433961	0.535	0.097	6.85499935523808e-46	SEMA6A-AS1	Oligodendrocyte_precursor	Down
2.23061755047076e-49	-4.92705336695017	0.138	0.019	8.27336049469606e-46	PLAGL1	Oligodendrocyte_precursor	Down
2.52202821025326e-49	1.04466806187529	0.154	0.007	9.35420263182934e-46	ENSG00000222042	Oligodendrocyte_precursor	Up
2.87268068973627e-49	-2.07520279530212	0.2	0.072	1.06547726782318e-45	ZNF670	Oligodendrocyte_precursor	Down
7.19599441005365e-49	-1.92747884737932	0.124	0.343	2.6689943266889e-45	STOX1	Oligodendrocyte_precursor	Down
1.40762765726496e-48	-2.81438156879666	0.624	0.225	5.22089098079572e-45	NOS1AP	Oligodendrocyte_precursor	Down
2.01304214102448e-48	1.88058561031023	0.127	0.362	7.46637330105979e-45	LINC01748	Oligodendrocyte_precursor	Up
2.03917495626938e-48	3.24097222133742	0.74	0.402	7.56329991280315e-45	SEMA5A	Oligodendrocyte_precursor	Up
2.13135387256614e-48	2.51818086690867	0.138	0.008	7.90519151334781e-45	CD99P1	Oligodendrocyte_precursor	Up
2.15107489910543e-48	-2.03769958366864	0.362	0.132	7.97833680078205e-45	INPP4A	Oligodendrocyte_precursor	Down
2.24415257359828e-48	-1.66363346771938	0.615	0.1	8.32356189547602e-45	PLEKHA2	Oligodendrocyte_precursor	Down
2.42458609143992e-48	2.78383616839818	0.184	0.045	8.99278981315067e-45	ISG20	Oligodendrocyte_precursor	Up
3.1833912448097e-48	1.88425368501473	0.574	0.038	1.18071981269992e-44	HLA-C	Oligodendrocyte_precursor	Up
7.17724162825802e-48	2.47472844796586	0.228	0.47	2.6620389199209e-44	ABCA8	Oligodendrocyte_precursor	Up
7.2964358672495e-48	2.19382639692387	0.131	0.002	2.70624806316284e-44	EBI3	Oligodendrocyte_precursor	Up
1.02364196671311e-47	-5.03927962529284	0.124	0.004	3.79668805453894e-44	TLR5	Oligodendrocyte_precursor	Down
1.18919506644448e-47	-2.53893012066182	0.514	0.145	4.41072450144256e-44	MRTFB	Oligodendrocyte_precursor	Down
1.51615247245146e-47	-6.22966879563552	0.099	0.337	5.62340952032246e-44	ENSG00000271904	Oligodendrocyte_precursor	Down
1.53005321609509e-47	-1.04763739400026	0.247	0.557	5.67496737849667e-44	PIP4K2A	Oligodendrocyte_precursor	Down
1.80309736736177e-47	-2.45435584924434	0.606	0.095	6.68768813554481e-44	ENSG00000286340	Oligodendrocyte_precursor	Down
2.04479174342446e-47	-5.39802269040885	0.147	0.003	7.58413257636131e-44	PLAC8	Oligodendrocyte_precursor	Down
3.47939286498547e-47	-2.53589378592678	0.631	0.016	1.29050681362311e-43	ITPRIPL2	Oligodendrocyte_precursor	Down
3.97312808667327e-47	-1.53607513827562	0.553	0.202	1.47363320734712e-43	OXR1	Oligodendrocyte_precursor	Down
6.45024207091806e-47	8.68628677247783	0.182	0.001	2.39239478410351e-43	GBP2	Oligodendrocyte_precursor	Up
6.59217736350766e-47	-2.8868812307986	0.196	0.012	2.44503858412499e-43	TGIF2	Oligodendrocyte_precursor	Down
1.1637986919881e-46	3.88217267318362	0.558	0.019	4.31652934858388e-43	LINC03000	Oligodendrocyte_precursor	Up
1.38424767160803e-46	-2.90586954604238	0.385	0.026	5.13417461399417e-43	PPARGC1B	Oligodendrocyte_precursor	Down
1.40693295974452e-46	3.45052678155714	0.488	0.076	5.21831434769243e-43	FRMD3	Oligodendrocyte_precursor	Up
1.63730337425511e-46	1.59097903298106	0.56	0.005	6.07275821511222e-43	LINC02307	Oligodendrocyte_precursor	Up
3.52073025492022e-46	5.91276971078259	0.037	0.174	1.30583885154991e-42	LAMB1	Oligodendrocyte_precursor	Up
3.55891844086645e-46	-4.08072587237042	0.544	0.074	1.32000284971737e-42	ENTREP2	Oligodendrocyte_precursor	Down
3.95704883298233e-46	-3.85664372213584	0.141	0.029	1.46766941215315e-42	ATF3	Oligodendrocyte_precursor	Down
5.01578115221697e-46	-5.46962241474547	0.366	0.106	1.86035322935727e-42	ENSG00000230773	Oligodendrocyte_precursor	Down
6.36736643258947e-46	-3.73665879385547	0.279	0.055	2.36165620984743e-42	GRK5	Oligodendrocyte_precursor	Down
9.78682530721845e-46	3.84675827784106	0.666	0.224	3.62993350644732e-42	TMEM132D	Oligodendrocyte_precursor	Up
1.30746870875046e-45	-2.3514752599391	0.131	0.386	4.84940144075547e-42	ENSG00000286749	Oligodendrocyte_precursor	Down
2.28944327224267e-45	2.1317035111174	0.122	0.013	8.49154509674808e-42	ENSG00000235749	Oligodendrocyte_precursor	Up
3.26852642105543e-45	-2.95138746337412	0.592	0.029	1.21229644956946e-41	SLC17A7	Oligodendrocyte_precursor	Down
3.36291248378494e-45	-2.14813291050972	0.468	0.23	1.24730424023583e-41	BACH1	Oligodendrocyte_precursor	Down
3.75474715475422e-45	1.88798339960307	0.111	0.004	1.39263571969834e-41	ENSG00000259692	Oligodendrocyte_precursor	Up
3.89065701272084e-45	-8.30069364081434	0.203	0.036	1.44304468601816e-41	ENSG00000267175	Oligodendrocyte_precursor	Down
4.89235737702041e-45	-2.45224141578563	0.65	0.017	1.81457535113687e-41	TMEM176B	Oligodendrocyte_precursor	Down
5.00662194649956e-45	5.12917982093975	0.15	0.314	1.85695607995669e-41	GRIP2	Oligodendrocyte_precursor	Up
5.32744330890361e-45	-2.58561412032058	0.433	0.178	1.97594872327235e-41	CNTLN	Oligodendrocyte_precursor	Down
6.33871477151972e-45	-2.29606288104895	0.571	0.183	2.35102930875666e-41	FRMD4A	Oligodendrocyte_precursor	Down
6.86497781384102e-45	5.17951212702784	0.152	0.355	2.54622027115363e-41	SAMD5	Oligodendrocyte_precursor	Up
1.27520118890052e-44	-2.78278962721571	0.302	0.148	4.72972120963203e-41	DHRS7B	Oligodendrocyte_precursor	Down
1.363727259201e-44	-3.60673768548046	0.198	0.024	5.05806440437652e-41	NEK10	Oligodendrocyte_precursor	Down
1.62987746097238e-44	-2.75388492451168	0.59	0.215	6.04521550274657e-41	ARHGAP12	Oligodendrocyte_precursor	Down
2.06430333922038e-44	2.13100089140478	0.256	0.603	7.65650108516837e-41	FRMD5	Oligodendrocyte_precursor	Up
2.46626228494667e-44	-3.01835181137722	0.488	0.218	9.14736681486719e-41	ATP8A2	Oligodendrocyte_precursor	Down
2.52335529514604e-44	1.38544741102186	0.141	0.442	9.35912478969666e-41	TP53TG5	Oligodendrocyte_precursor	Up
2.64618538045704e-44	-4.55871467590028	0.164	0.047	9.81470157611517e-41	KLHL29	Oligodendrocyte_precursor	Down
3.09474231887638e-44	-3.77975904492961	0.237	0.075	1.14783992607125e-40	ENSG00000247925	Oligodendrocyte_precursor	Down
3.30855282966212e-44	-2.28600370609658	0.569	0.009	1.22714224452168e-40	CGAS	Oligodendrocyte_precursor	Down
3.5620975565169e-44	1.79982258220628	0.184	0.369	1.32118198371212e-40	LYPD6B	Oligodendrocyte_precursor	Up
3.63157931831897e-44	2.75287155097983	0.12	0.003	1.34695276916451e-40	IL10RA	Oligodendrocyte_precursor	Up
4.53113116149697e-44	-1.09186360348976	0.177	0.436	1.68059654779923e-40	SLC6A11	Oligodendrocyte_precursor	Down
4.79282667824341e-44	-1.00693715371682	0.131	0.005	1.77765941496048e-40	TRIM5	Oligodendrocyte_precursor	Down
6.57149934141027e-44	-4.23877175764329	0.581	0.16	2.43736910572907e-40	ENSG00000237720	Oligodendrocyte_precursor	Down
6.92608579466043e-44	-2.18533031761469	0.548	0.268	2.56888522123955e-40	SCMH1	Oligodendrocyte_precursor	Down
8.89598102970501e-44	-9.81070436341037	0.265	0.02	3.29951936391759e-40	ENSG00000285622	Oligodendrocyte_precursor	Down
9.13247460170246e-44	1.02479454313238	0.267	0.036	3.38723482977144e-40	SEPTIN6	Oligodendrocyte_precursor	Up
9.49069289620119e-44	-2.83403642354282	0.417	0.058	3.52009799520102e-40	SIMC1	Oligodendrocyte_precursor	Down
9.57403615981498e-44	-2.29903824645449	0.094	0.313	3.55101001167537e-40	ENSG00000289084	Oligodendrocyte_precursor	Down
1.09342931441258e-43	1.20881702513753	0.606	0.137	4.05552932715625e-40	BCHE	Oligodendrocyte_precursor	Up
2.42181037204948e-43	2.36309198462911	0.136	0.312	8.98249466993154e-40	LINC02406	Oligodendrocyte_precursor	Up
2.70235102516795e-43	-1.25447481293895	0.558	0.202	1.00230199523479e-39	BCAT1	Oligodendrocyte_precursor	Down
3.6820015014536e-43	1.48297162046874	0.661	0.029	1.36565435688914e-39	ENSG00000237813	Oligodendrocyte_precursor	Up
4.79339402574231e-43	-2.40493523743591	0.247	0.074	1.77786984414782e-39	MKNK1	Oligodendrocyte_precursor	Down
5.4306298409048e-43	-4.65846798061883	0.136	0.275	2.01422060799159e-39	WWC1	Oligodendrocyte_precursor	Down
6.33589334009238e-43	-6.91690596717461	0.532	0.006	2.34998283984026e-39	ENSG00000285424	Oligodendrocyte_precursor	Down
7.85248767563702e-43	-3.67332138293679	0.157	0.347	2.91248767889377e-39	FOXG1	Oligodendrocyte_precursor	Down
1.07736017713048e-42	2.72096433213957	0.719	0.376	3.99592889697694e-39	ZFPM2	Oligodendrocyte_precursor	Up
1.16238944692381e-42	-2.22311317756448	0.32	0.035	4.31130245864042e-39	ENSG00000287621	Oligodendrocyte_precursor	Down
1.18058785820181e-42	-3.60222857186063	0.343	0.075	4.37880036607051e-39	NRGN	Oligodendrocyte_precursor	Down
1.22204863175348e-42	-1.01776170235857	0.198	0.079	4.53257837517366e-39	NEURL1B	Oligodendrocyte_precursor	Down
1.39803941243278e-42	-3.04540422840343	0.154	0.008	5.18532818071318e-39	SLC30A4-AS1	Oligodendrocyte_precursor	Down
1.48502117546204e-42	2.85812447960787	0.161	0.303	5.50794353978871e-39	FGL1	Oligodendrocyte_precursor	Up
1.50305156524822e-42	4.07189914752608	0.145	0.429	5.57481825550565e-39	NKAIN2	Oligodendrocyte_precursor	Up
1.86422780579864e-42	-1.8534440127497	0.205	0.457	6.91442093170715e-39	ADIPOR2	Oligodendrocyte_precursor	Down
1.92953854989507e-42	-3.70045360743808	0.164	0.349	7.15665848156083e-39	ATP1B2	Oligodendrocyte_precursor	Down
2.36796483527584e-42	-1.90739761895405	0.267	0.067	8.7827815740381e-39	MAF	Oligodendrocyte_precursor	Down
2.40489681555929e-42	1.13953303916862	0.659	0.292	8.9197622889094e-39	CDH6	Oligodendrocyte_precursor	Up
3.73928217013477e-42	8.74535065726189	0.2	0.003	1.38689975690298e-38	ENSG00000287689	Oligodendrocyte_precursor	Up
3.77801650670927e-42	-1.2182375326954	0.221	0.52	1.40126632233847e-38	FA2H	Oligodendrocyte_precursor	Down
3.92330749131809e-42	-1.92631321302775	0.265	0.478	1.45515474852988e-38	TMEM144	Oligodendrocyte_precursor	Down
4.37832083410894e-42	-3.87169531210804	0.175	0.36	1.62391919737101e-38	FAM184A	Oligodendrocyte_precursor	Down
4.69702189502151e-42	-1.54793602403519	0.493	0.194	1.74212542086348e-38	STRBP	Oligodendrocyte_precursor	Down
4.86075014707819e-42	-3.16280905565392	0.191	0.409	1.8028522295513e-38	MYO1E	Oligodendrocyte_precursor	Down
9.02771120558866e-42	-5.7718531006588	0.578	0.029	3.34837808615283e-38	NFATC1	Oligodendrocyte_precursor	Down
1.52115213741669e-41	-1.73184294356566	0.412	0.028	5.6419532776785e-38	PRAG1	Oligodendrocyte_precursor	Down
2.03825076259053e-41	-1.83269155826065	0.659	0.184	7.55987207844826e-38	ADD2	Oligodendrocyte_precursor	Down
2.40347247247011e-41	1.62120850555519	0.599	0.211	8.91447940039163e-38	AMZ1	Oligodendrocyte_precursor	Up
2.54199786048163e-41	1.7826743698475	0.159	0.393	9.42827006452637e-38	PRRG1	Oligodendrocyte_precursor	Up
3.20724016002493e-41	-2.76784824101666	0.594	0.046	1.18956537535325e-37	CTSV	Oligodendrocyte_precursor	Down
4.99870917970036e-41	-7.75061640710355	0.311	0.022	1.85402123475086e-37	ENSG00000285939	Oligodendrocyte_precursor	Down
6.46326159785169e-41	3.20283976061955	0.279	0.06	2.39722372664319e-37	SH3RF3	Oligodendrocyte_precursor	Up
6.49602260083186e-41	-5.11847379022896	0.111	0.003	2.40937478264854e-37	RSPO3	Oligodendrocyte_precursor	Down
6.97364618975081e-41	1.02010847301571	0.7	0.401	2.58652537177857e-37	KAZN	Oligodendrocyte_precursor	Up
9.10420525050466e-41	1.17177566047802	0.152	0.315	3.37674972741218e-37	EEPD1	Oligodendrocyte_precursor	Up
1.21849784082493e-40	1.11471586279476	0.608	0.395	4.51940849161968e-37	ZNF462	Oligodendrocyte_precursor	Up
1.2751542012518e-40	-3.45488746095296	0.304	0.178	4.72954693244292e-37	LPIN2	Oligodendrocyte_precursor	Down
1.30555480574138e-40	2.53112999875353	0.604	0.405	4.84230277449478e-37	NLGN4Y	Oligodendrocyte_precursor	Up
1.42011447261487e-40	-2.81016030592581	0.26	0.071	5.26720457892854e-37	ENSG00000227598	Oligodendrocyte_precursor	Down
1.50369271095618e-40	-1.64283770044479	0.2	0.406	5.57719626493648e-37	TMEM63A	Oligodendrocyte_precursor	Down
1.71434622876564e-40	6.90221266255146	0.306	0.052	6.35851016249176e-37	NIBAN1	Oligodendrocyte_precursor	Up
2.15777930372581e-40	1.46837543410854	0.198	0.468	8.00320343751904e-37	PLCL1	Oligodendrocyte_precursor	Up
2.86947502375405e-40	3.11599921895874	0.675	0.305	1.06428828631038e-36	ENSG00000225096	Oligodendrocyte_precursor	Up
3.70104585348001e-40	2.09841077077891	0.376	0.053	1.37271790705574e-36	CDON	Oligodendrocyte_precursor	Up
4.15373294182498e-40	2.23103341338375	0.152	0.001	1.54061954812289e-36	ENSG00000290790	Oligodendrocyte_precursor	Up
4.30215427244825e-40	4.64633351418034	0.507	0.038	1.59566901965106e-36	LAMC1	Oligodendrocyte_precursor	Up
5.42673300915027e-40	2.83723694717379	0.205	0.463	2.01277527309384e-36	SPOCK3	Oligodendrocyte_precursor	Up
6.44439157778684e-40	1.99996394037318	0.694	0.386	2.39022483620114e-36	DCC	Oligodendrocyte_precursor	Up
