p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	cell_type	direction
9.94181997490121e-12	-8.01631317358085	0.604	0.228	3.68742102869086e-08	ENSG00000229618	Microglia	Down
1.0085290409278e-11	-3.78269712997531	0.539	0.103	3.7406342128012e-08	RFC3	Microglia	Down
1.0378342545346e-11	-2.57515521537284	0.285	0.096	3.84932725006883e-08	TMSB10	Microglia	Down
1.09374253028673e-11	5.89017031975474	0.683	0.316	4.05669104483346e-08	SH3GL2	Microglia	Up
1.35481953190239e-11	1.019777197501	0.201	0.029	5.02502564382595e-08	TMEM182	Microglia	Up
1.38078290429875e-11	-1.82262210746292	0.577	0.294	5.12132379204406e-08	NEDD4	Microglia	Down
1.40723339786997e-11	-1.93418808347223	0.588	0.301	5.21942867269971e-08	GALNT14	Microglia	Down
1.56182585409499e-11	3.52938557087273	0.266	0.029	5.79281209283831e-08	TMEM140	Microglia	Up
2.4205294901413e-11	-4.37214554840422	0.312	0.132	8.97774387893409e-08	CLSTN2	Microglia	Down
2.94626603292744e-11	1.14007150301484	0.767	0.287	1.09277007161279e-07	HK2	Microglia	Up
3.05837743529419e-11	-8.98416375610029	0.03	0.243	1.13435219075061e-07	LINC01924	Microglia	Down
3.13055613453814e-11	-1.44359296930116	0.341	0.051	1.1611232703002e-07	FBN2	Microglia	Down
3.31065539485668e-11	-1.72584981710373	0.667	0.338	1.22792208595234e-07	FAM107A	Microglia	Down
4.25473232975911e-11	8.22195040126691	0.306	0.081	1.57808022110765e-07	HSPA5	Microglia	Up
4.45640674141207e-11	-1.4949906601308	0.93	0.353	1.65288126038974e-07	HLA-E	Microglia	Down
4.45640674141207e-11	-11.2030929989328	0.42	0.088	1.65288126038974e-07	CDH12	Microglia	Down
5.23868272008162e-11	-1.79170365996696	0.637	0.375	1.94302742087827e-07	KCNE4	Microglia	Down
6.32683987525478e-11	1.6980593951043	0.198	0.096	2.346624909732e-07	AVEN	Microglia	Up
8.06567269327286e-11	-1.24163915982307	0.241	0.11	2.99155800193491e-07	HELB	Microglia	Down
9.20667387339529e-11	-4.19569858616928	0.642	0.382	3.41475533964231e-07	ENSG00000233290	Microglia	Down
9.46172638142772e-11	-3.47369051534858	0.732	0.25	3.50935431487154e-07	STAT1	Microglia	Down
9.81257674422908e-11	-5.00296277553315	0.718	0.368	3.63948471443457e-07	PEBP4	Microglia	Down
1.06491066728989e-10	-2.02907389897265	0.295	0.147	3.94975366497819e-07	IQCJ	Microglia	Down
1.07951481310328e-10	-1.73443265215624	0.74	0.338	4.00392044180005e-07	ANO10	Microglia	Down
1.20361320703083e-10	11.8450658033275	0.195	0.434	4.46420138487734e-07	AK4	Microglia	Up
1.7896910608035e-10	-1.84841911944989	0.721	0.324	6.63796414452017e-07	MRTFB	Microglia	Down
1.88020434682734e-10	-1.78015881039248	0.74	0.331	6.9736779223826e-07	ZNF124	Microglia	Down
1.93144273889579e-10	-1.25160383569605	0.97	0.316	7.16372111856448e-07	IGF1	Microglia	Down
2.40422507047934e-10	2.09843342481781	0.268	0.029	8.91727078640788e-07	SLC2A1	Microglia	Up
3.08363485770839e-10	-2.36138118417668	0.908	0.346	1.14372016872404e-06	ELK3	Microglia	Down
3.09732626318398e-10	-1.2969976736103	0.813	0.199	1.14879831101494e-06	SQOR	Microglia	Down
3.13877242644005e-10	-1.77612040889256	0.93	0.368	1.16417069296661e-06	RBMS1	Microglia	Down
4.64702938149774e-10	4.26338265653951	0.36	0.537	1.72358319759751e-06	LINC00937	Microglia	Up
6.50626523234895e-10	5.70742401702049	0.236	0.426	2.41317377467823e-06	CALB2	Microglia	Up
6.82518704467963e-10	-3.70841511273366	0.992	0.618	2.53146187487168e-06	SMAD3	Microglia	Down
7.159335094133e-10	-2.73659382001819	0.938	0.338	2.65539738641393e-06	NXN	Microglia	Down
7.94472625371394e-10	-2.69293110948921	0.718	0.36	2.9466989675025e-06	ENSG00000288560	Microglia	Down
8.11861556068769e-10	6.61018256629054	0.252	0.015	3.01119451145907e-06	IL12RB2	Microglia	Up
8.77592340206431e-10	-1.36556161421608	0.873	0.309	3.25498998982565e-06	PTAFR	Microglia	Down
1.21191617858051e-09	-6.58991812880227	0.976	0.559	4.4949971063551e-06	MACROD2	Microglia	Down
1.25417494210967e-09	2.31236259071956	1	0.449	4.65173486028478e-06	MAN1A1	Microglia	Up
1.27037871168802e-09	-2.61912186588928	0.369	0.154	4.71183464165087e-06	CD14	Microglia	Down
1.35457963756861e-09	-6.42691743037497	0.276	0.081	5.02413587574199e-06	LINC02762	Microglia	Down
1.59973873244117e-09	-1.73339293877329	0.959	0.529	5.93343095862431e-06	GNPTAB	Microglia	Down
1.94477267450383e-09	-1.16422746311767	0.645	0.346	7.21316184973471e-06	PLA2R1	Microglia	Down
2.04609611393351e-09	1.02354712368824	0.908	0.36	7.58897048657938e-06	KYNU	Microglia	Up
2.06347778156835e-09	1.24919886735435	0.875	0.338	7.653439091837e-06	SP140	Microglia	Up
3.24917494574720e-09	4.55990663361535	0.526	0.243	1.20511898737763e-05	IQCH	Microglia	Up
3.40192641102015e-09	-1.58352137816875	1	0.397	1.26177450584737e-05	DHRS3	Microglia	Down
3.4304373080334e-09	-3.05587715746965	0.764	0.5	1.27234919754959e-05	CADPS2	Microglia	Down
3.72866489923713e-09	-2.95123963713685	0.35	0.074	1.38296181112705e-05	PDE4DIPP4	Microglia	Down
3.75985353280808e-09	6.92192614871308	0.182	0.426	1.39452967531852e-05	GEM	Microglia	Up
5.68796190261684e-09	-6.5119034292828	0.702	0.39	2.10966506968059e-05	GNG12-AS1	Microglia	Down
6.62171244165945e-09	1.00240646856082	1	0.412	2.45599314461149e-05	LOXL3	Microglia	Up
6.84228082866815e-09	-1.96036065287484	0.396	0.213	2.53780195935302e-05	KLHL6	Microglia	Down
8.53049621548817e-09	-1.75999406132471	0.642	0.309	3.16396104632456e-05	CYTH3	Microglia	Down
8.74135321393437e-09	5.94576982527872	0.22	0.044	3.24216790704826e-05	ENSG00000291130	Microglia	Up
1.18927563190095e-08	1.70940898536436	0.743	0.265	4.41102331872061e-05	HPCAL1	Microglia	Up
1.28389056484008e-08	-2.03671785707175	0.642	0.39	4.76195010499187e-05	TAF3	Microglia	Down
1.35824521480504e-08	4.0245188234953	0.561	0.015	5.03773150171188e-05	PRLR	Microglia	Up
1.36920323615273e-08	2.59671902462389	0.244	0.125	5.07837480289047e-05	HDX	Microglia	Up
1.40823680035482e-08	-7.94522703170789	0.344	0.191	5.22315029251602e-05	RIPOR2	Microglia	Down
1.47768042676888e-08	-1.24684405483624	0.772	0.551	5.48071670288576e-05	ENSG00000230333	Microglia	Down
1.82627456729604e-08	-2.55705375274293	0.491	0.169	6.77365237010102e-05	ENSG00000239498	Microglia	Down
2.14951327639274e-08	-1.64543702954297	0.672	0.412	7.97254474214068e-05	NR3C2	Microglia	Down
2.42054294128941e-08	-1.93203090761202	0.48	0.074	8.97779376924243e-05	NKD1	Microglia	Down
2.65051576028278e-08	-1.11730709240792	0.398	0.199	9.83076295488884e-05	ENSG00000288771	Microglia	Down
2.68203246929647e-08	-3.80053985133677	0.298	0.184	9.94765842862061e-05	SST	Microglia	Down
2.81177747886176e-08	-1.46435949856042	0.623	0.132	0.000104288826690983	FRMD3	Microglia	Down
3.28974092007346e-08	1.09339656516644	0.331	0.096	0.000122016490725525	HHAT	Microglia	Up
3.40767706976138e-08	5.97207142781091	0.228	0.11	0.00012639074251745	RNLS	Microglia	Up
3.67027376994922e-08	-3.4410120587065	0.799	0.353	0.000136130454127417	CNTLN	Microglia	Down
3.75720210161425e-08	6.48027706929064	0.22	0.441	0.000139354625948872	TIMP3	Microglia	Up
4.42411219413597e-08	-7.86445552121374	0.818	0.493	0.000164090321280503	ME3	Microglia	Down
4.51076808838207e-08	5.26780092287773	0.39	0.037	0.000167304388398091	MFSD2A	Microglia	Up
4.51077133085211e-08	-2.82743773057393	0.997	0.691	0.000167304508661305	ZEB1	Microglia	Down
4.91200134975311e-08	-2.47428804293146	0.818	0.463	0.000182186130062343	PYGL	Microglia	Down
5.28618347649669e-08	-1.19042540159758	0.762	0.412	0.000196064545143262	CPVL-AS2	Microglia	Down
5.38915951372547e-08	-2.27883469230665	0.363	0.257	0.000199883926364078	PLEKHA5	Microglia	Down
5.47293056175285e-08	-3.77821809659718	0.97	0.676	0.000202990994535413	C3orf70	Microglia	Down
6.11919222708236e-08	-3.13729217214156	0.989	0.39	0.000226960839702485	NRP2	Microglia	Down
6.8653553630393e-08	-2.9937210198864	0.957	0.603	0.000254636030415127	WLS	Microglia	Down
6.94464495638683e-08	1.30542927297741	0.992	0.419	0.000257576881432388	MGST2	Microglia	Up
6.97126652459321e-08	-9.67351580749534	0.276	0.015	0.000258564275397162	ISG20	Microglia	Down
7.81767491770509e-08	-1.64092626124536	0.902	0.463	0.000289957562697682	ZMAT3	Microglia	Down
8.05968085872415e-08	4.74359703554102	0.358	0.096	0.000298933563050079	BST2	Microglia	Up
8.18339157113143e-08	-2.33528625020309	0.797	0.309	0.000303521993373265	CD58	Microglia	Down
1.09562049422435e-07	-1.51567707107246	0.908	0.368	0.00040636564130781	GYPC	Microglia	Down
1.30257757852843e-07	-4.00616332579935	0.466	0.176	0.000483126023876195	HCN1	Microglia	Down
1.38824995163829e-07	-8.73913204211015	0.789	0.485	0.000514901907062642	SEZ6L	Microglia	Down
1.58212596709104e-07	6.48569778676689	0.314	0.559	0.000586810521194066	ENSG00000227240	Microglia	Up
1.65443792552029e-07	-3.41827658360604	0.84	0.434	0.000613631026575474	PRR5	Microglia	Down
1.81548990736274e-07	6.2266042083923	0.271	0.029	0.00067336520664084	ENSG00000287621	Microglia	Up
1.84262636587057e-07	-1.67964126426923	0.358	0.074	0.000683430119101394	LINC02246	Microglia	Down
2.14436654339203e-07	-4.57847938755878	0.455	0.64	0.000795345550944103	GLI2	Microglia	Down
2.21672448192002e-07	-1.54193700974571	0.407	0.294	0.000822183110344134	MT-CO1	Microglia	Down
2.24963711749105e-07	-1.54434779816587	0.995	0.412	0.000834390406877429	SEPTIN6	Microglia	Down
2.32542111439431e-07	-1.46007414178824	0.518	0.206	0.000862498691328848	STS	Microglia	Down
2.43925886976623e-07	2.72559677465937	0.171	0.037	0.000904721114796295	LINC01588	Microglia	Up
2.48446068474263e-07	-3.83289224083674	0.523	0.368	0.00092148646797104	FBXO34	Microglia	Down
2.89747333454138e-07	-3.51782078674729	0.556	0.184	0.0010746728597814	AATF	Microglia	Down
2.9616372459027e-07	-2.17025748324672	0.634	0.029	0.00109847125450531	ANXA2	Microglia	Down
3.09410821366567e-07	-2.2517471487946	0.767	0.412	0.0011476047364486	ZNF618	Microglia	Down
3.90304102719695e-07	-4.01592843008039	0.425	0.662	0.00144763791698735	LINC01833	Microglia	Down
4.18014735826159e-07	-3.02955133008073	0.724	0.39	0.00155041665517922	STRBP	Microglia	Down
4.28694799312059e-07	-1.86450163288507	0.588	0.346	0.00159002901064843	LRGUK	Microglia	Down
4.75812943459069e-07	10.9986724208218	0.306	0.456	0.00176479020728969	HS3ST3A1	Microglia	Up
5.77192473910771e-07	-3.39338096745811	0.442	0.25	0.00214080688573505	FGF13	Microglia	Down
6.06699955996995e-07	-3.99113983274994	0.715	0.419	0.00225025013679286	ATP11C	Microglia	Down
6.24208691767637e-07	6.86637876648068	0.301	0.485	0.00231519003776616	FGF2	Microglia	Up
6.24209066448726e-07	-2.68985097388879	0.886	0.5	0.00231519142745833	STIM1	Microglia	Down
6.28661390574004e-07	-1.48506459830947	0.854	0.309	0.00233170509763898	MIR3667HG	Microglia	Down
6.60698619582174e-07	-2.47611096259143	0.241	0.015	0.00245053118003028	DIRAS2	Microglia	Down
6.79706057742958e-07	-2.2547444003533	0.537	0.272	0.00252102976816863	GABRG2	Microglia	Down
7.47824610813209e-07	-1.94168175039672	0.241	0.125	0.00277368148150619	ADCY9	Microglia	Down
7.63831526842675e-07	-2.88757852930392	0.304	0.022	0.00283305113305948	ADGRE5	Microglia	Down
8.31222832333639e-07	-2.27274116832417	0.39	0.176	0.00308300548512547	ABCA9	Microglia	Down
8.37090275508504e-07	-1.73948691774393	0.705	0.419	0.00310476783186104	SLC38A4-AS1	Microglia	Down
9.69930285367099e-07	1.36640206685379	0.612	0.309	0.00359747142842657	ID2	Microglia	Up
1.0807637971109e-06	-2.17613000885008	0.553	0.301	0.00400855292348433	SVOP	Microglia	Down
1.1830281613336e-06	-1.8492502532032	0.29	0.5	0.00438785145038633	RAB27B	Microglia	Down
1.27677410716245e-06	-1.96706808559819	0.512	0.331	0.00473555516346552	NMT1	Microglia	Down
1.29905631422263e-06	-1.20306198449607	0.607	0.235	0.00481819986945173	KLF6	Microglia	Down
1.34010814116123e-06	-1.31389859670694	0.583	0.015	0.00497046109556699	EGR1	Microglia	Down
1.38240695454879e-06	-3.46431586505261	0.412	0.213	0.00512734739442146	ENSG00000289731	Microglia	Down
1.39197955326239e-06	-1.17355148986191	0.398	0.618	0.00516285216305022	TMEM196	Microglia	Down
1.40161588065888e-06	-2.29107488758861	1	0.397	0.00519859330136379	XAF1	Microglia	Down
1.54344869722022e-06	-1.69170042998669	0.97	0.441	0.00572465121798979	TMEM106A	Microglia	Down
1.7048514466672e-06	1.00903899085625	0.921	0.397	0.00632329401568866	RNF144B	Microglia	Up
1.77627869960137e-06	-3.04011291190844	0.23	0.051	0.0065882176968215	AHNAK	Microglia	Down
1.80072077027739e-06	7.87052360765506	0.287	0.434	0.00667887333695885	ENSG00000254394	Microglia	Up
1.82548686218944e-06	-4.0478392339152	1	0.419	0.00677073077186065	GRK5	Microglia	Down
1.92785864457706e-06	2.8616068609542	0.398	0.243	0.00715042771273632	TMOD1	Microglia	Up
2.15669940521877e-06	1.77142811756182	0.266	0.162	0.00799919809395642	RALA	Microglia	Up
2.25382784287347e-06	-1.4058142518321	0.434	0.221	0.00835944746921769	C1QA	Microglia	Down
2.29229382533736e-06	7.62372959524722	0.222	0.074	0.00850211779817627	SLC2A3	Microglia	Up
2.31567440592789e-06	-5.74949074212219	0.496	0.206	0.00858883637158653	ADAMTSL1	Microglia	Down
2.55381087621344e-06	5.25770597976697	0.341	0.632	0.00947208453987567	VEGFA	Microglia	Up
2.58844710249641e-06	4.6666122112172	0.293	0.426	0.00960055030315918	PALS2	Microglia	Up
2.61471969776816e-06	-6.03411171608966	0.61	0.36	0.00969799535902212	WIPF3	Microglia	Down
2.85339058082341e-06	3.625712850754	0.366	0.618	0.010583225664274	SLC14A2	Microglia	Up
2.92113711066272e-06	-2.23141117360916	0.499	0.25	0.010834497543448	DYNLRB2-AS1	Microglia	Down
3.1442499781891e-06	-7.33148253504379	0.984	0.515	0.0116620231691034	DAAM1	Microglia	Down
3.15477029228246e-06	-1.82500568394366	0.992	0.632	0.0117010430140757	SETBP1	Microglia	Down
3.27274471221974e-06	1.49194312484008	0.954	0.456	0.012138610137623	TRIM22	Microglia	Up
3.37236802155261e-06	-1.34534380841163	0.472	0.309	0.0125081129919386	TLR5	Microglia	Down
3.38365474328377e-06	2.63062142489953	0.298	0.037	0.0125499754428395	FLG-AS1	Microglia	Up
3.7633160862923e-06	-3.81094555867812	0.911	0.618	0.0139581393640581	KLF12	Microglia	Down
3.83890639165089e-06	-1.56060087564757	0.626	0.184	0.0142385038066331	GALM	Microglia	Down
3.89010751432896e-06	1.53412301637725	0.407	0.176	0.0144284087706461	TMEM176B	Microglia	Up
4.21133640224919e-06	-1.46467547532126	1	0.426	0.0156198467159422	RCBTB2	Microglia	Down
4.5429220891723e-06	-3.99233249242781	0.507	0.169	0.0168496980287401	TTN-AS1	Microglia	Down
4.54292441125124e-06	-2.7133745582527	0.791	0.434	0.0168497066413308	GSE1	Microglia	Down
4.67936428213956e-06	5.49226069755547	0.225	0.029	0.0173557621224556	ENSG00000249001	Microglia	Up
4.75685269703827e-06	2.49973844782174	0.225	0.125	0.0176431666533149	CASC15	Microglia	Up
4.85146165450482e-06	-2.75040378169075	0.64	0.206	0.0179940712765584	DLEU7	Microglia	Down
4.8674064800494e-06	-1.71468755236018	0.992	0.5	0.0180532106345032	PARP8	Microglia	Down
5.11264435736495e-06	-1.89322594352413	0.949	0.463	0.0189627979214666	SP110	Microglia	Down
5.31731206812371e-06	-3.12967712498015	0.488	0.309	0.0197219104606708	AFF3	Microglia	Down
5.33471734051134e-06	-4.04203920887694	0.144	0.037	0.0197864666159566	NEPRO-AS1	Microglia	Down
6.443042731013e-06	-1.10291291005873	0.859	0.375	0.0238972454893272	CLEC2D	Microglia	Down
6.74186011226524e-06	-3.31726518035144	0.756	0.39	0.0250055591563918	MAP3K1	Microglia	Down
6.74186011226524e-06	-5.58115310101126	0.634	0.434	0.0250055591563918	AFAP1	Microglia	Down
7.09959855423712e-06	-2.59148085030424	0.783	0.654	0.0263324110376655	LPL	Microglia	Down
8.36506567680433e-06	-2.66298278555318	0.702	0.353	0.0310260285952673	ULK4	Microglia	Down
8.55473420833178e-06	-2.87905873271319	0.981	0.64	0.0317295091787026	CACNA1D	Microglia	Down
8.77653567776155e-06	-9.24284017427279	0.398	0.257	0.0325521708288176	COL28A1	Microglia	Down
9.09050169855775e-06	2.5467739376355	0.385	0.199	0.0337166707999507	SNRPN	Microglia	Up
9.20730967464252e-06	6.48515602773869	0.179	0.029	0.0341499115832491	AHR	Microglia	Up
9.56639975387541e-06	-7.04281568988775	0.531	0.39	0.0354817766871239	MT-CO3	Microglia	Down
9.62753401680379e-06	-1.11708298694457	0.724	0.507	0.0357085236683253	FGL1	Microglia	Down
1.04902580138666e-05	-3.73119595430486	0.778	0.471	0.0389083669734312	PTPN9	Microglia	Down
1.04902580138666e-05	-1.02217671339536	0.407	0.147	0.0389083669734312	TYMP	Microglia	Down
1.07938892356332e-05	2.3063144029873	0.36	0.051	0.0400345351749635	FLT1	Microglia	Up
1.19428626069115e-05	-6.34765196946025	0.407	0.154	0.0442960774090349	DHRS7B	Microglia	Down
1.19805903126773e-05	-1.82286459797735	0.794	0.294	0.0444360094697201	PARP9	Microglia	Down
1.24422176608741e-05	-3.12693183488929	0.341	0.103	0.046148185304182	MB21D2	Microglia	Down
1.29614465761337e-05	-1.9022871317299	0.214	0.088	0.04807400535088	FMO5	Microglia	Down
1.3374858800508e-05	4.48916336920616	0.268	0.125	0.0496073512910843	HIVEP1	Microglia	Up
1.37146149429597e-05	-5.16374840068934	0.469	0.36	0.0508675068234377	ESRRG	Microglia	Down
1.4106685245935e-05	-1.60396029076988	0.951	0.581	0.0523216955771729	PIP5K1B	Microglia	Down
1.41952442192503e-05	-7.59751924581409	0.818	0.559	0.0526501608091994	SORCS1	Microglia	Down
1.50634859615799e-05	-1.44637588597773	0.488	0.257	0.0558704694314999	OLFM1	Microglia	Down
1.5395948178847e-05	-14.4419106617695	0.442	0.221	0.0571035717953436	SYT7	Microglia	Down
1.59822189312822e-05	-2.92793748722411	0.488	0.324	0.0592780500161258	ADD2	Microglia	Down
1.5982226202285e-05	-6.81095371604742	0.564	0.375	0.0592780769842752	SEPTIN11	Microglia	Down
1.62832754660291e-05	-2.69830781180303	0.772	0.228	0.0603946687035018	SAMD9L	Microglia	Down
1.65382774144797e-05	-1.24618432340757	0.68	0.39	0.0613404709303052	EPHB2	Microglia	Down
1.65897324864525e-05	-2.08876496804779	0.523	0.662	0.0615313177922524	LINC01950	Microglia	Down
1.7926818609637e-05	4.43293307408596	0.371	0.507	0.0664905702231438	GASK1B-AS1	Microglia	Up
2.02819431432093e-05	-1.44235295262055	0.404	0.132	0.0752257271181633	PLA2G7	Microglia	Down
2.28598476588015e-05	2.74813002773326	0.52	0.632	0.0847871749664949	ENSG00000228999	Microglia	Up
2.35694358213115e-05	-9.19475936467371	0.293	0.044	0.0874190374612443	ENC1	Microglia	Down
2.45981464174435e-05	-2.63860078715086	0.42	0.265	0.091234525062298	SLC38A2	Microglia	Down
2.58261040018666e-05	-6.11814221359453	0.854	0.669	0.0957890197429231	NOTCH2	Microglia	Down
2.87186166317282e-05	1.47119412982777	0.965	0.515	0.10651734908708	B4GALT1	Microglia	Up
2.90681439889004e-05	1.73582510805837	1	0.419	0.107813746054832	SPTLC3	Microglia	Up
3.04152379139286e-05	-1.71083701640319	0.58	0.353	0.112810117422761	CHSY3	Microglia	Down
3.16305005760776e-05	-4.11567551412622	0.883	0.588	0.117317526636672	KIF26B	Microglia	Down
3.18214969600819e-05	-3.70733899785389	0.453	0.61	0.118025932224944	CACNA1A	Microglia	Down
3.25965654643486e-05	-7.70576950913207	0.583	0.382	0.120900661307269	DAB1	Microglia	Down
3.28917943965787e-05	-1.44878015738871	0.986	0.485	0.12199566541691	GPCPD1	Microglia	Down
3.37928402716948e-05	-5.9993384591663	0.209	0.022	0.125337644567716	MYRFL	Microglia	Down
3.56657587080777e-05	3.44222562140944	0.997	0.463	0.13228429904826	LINC01091	Microglia	Up
3.92411440745187e-05	-2.58692761794662	0.631	0.397	0.14554540337239	COL4A4	Microglia	Down
3.98296412803692e-05	1.29292861738036	0.377	0.213	0.147728139508889	LYRM4	Microglia	Up
4.1399182760373e-05	-1.78140670691968	0.436	0.176	0.153549568858223	LINC00578	Microglia	Down
4.5651182535924e-05	1.2029704806437	0.322	0.081	0.169320236025742	HIF1A-AS3	Microglia	Up
4.95805990070495e-05	-1.2296550361807	0.843	0.404	0.183894441717147	CHST15	Microglia	Down
5.13609404123042e-05	-2.09450508799681	0.526	0.316	0.190497727989236	CHRNA7	Microglia	Down
5.24272902695572e-05	6.05326309602227	0.133	0.294	0.194452819609788	MAD2L1-DT	Microglia	Up
5.43043113586654e-05	-4.41701143967224	0.837	0.5	0.20141469082929	ETV5	Microglia	Down
5.49439797077001e-05	1.29418662768231	0.821	0.36	0.20378722073586	TMEM51	Microglia	Up
5.51050140830413e-05	6.08922575536857	0.539	0.007	0.204384497234	ENSG00000223930	Microglia	Up
5.62448377887696e-05	6.08989002753953	0.496	0.265	0.208612103358546	CNTN5	Microglia	Up
5.62448602303263e-05	3.63405217384662	0.482	0.081	0.20861218659428	ENSG00000227598	Microglia	Up
6.03246998095061e-05	4.0249028171407	0.263	0.478	0.223744311593458	ENSG00000232555	Microglia	Up
6.24682222874533e-05	-8.40235328743559	0.512	0.338	0.231694636464164	ENSG00000240086	Microglia	Down
6.48716573679154e-05	-1.14316358164588	0.415	0.118	0.240608977177598	MIR222HG	Microglia	Down
6.73624350615799e-05	-5.3186012648433	0.317	0.081	0.2498472716434	SMYD2	Microglia	Down
6.83443352452155e-05	1.15183706339801	0.992	0.478	0.253489139424504	MAN1C1	Microglia	Up
7.05523055444339e-05	-4.96131019608782	0.837	0.566	0.261678501264305	MSRA	Microglia	Down
7.67013416294394e-05	5.19628962479675	0.268	0.426	0.284485276103591	SLC5A4-AS1	Microglia	Up
7.75882546880794e-05	-2.11314735118894	0.992	0.574	0.287774836638086	MAP2K1	Microglia	Down
8.57728298030011e-05	-1.06082281605589	0.388	0.066	0.318131425739331	CD163L1	Microglia	Down
8.65111604554957e-05	-3.93166275502986	0.997	0.441	0.320869894129434	P3H2	Microglia	Down
9.02933867934839e-05	1.94674569659512	0.249	0.353	0.334898171617032	CACNG2	Microglia	Up
9.53087000754893e-05	-1.8568053535848	0.78	0.272	0.35349996857999	PLSCR1	Microglia	Down
0.000100871527666273	-4.30500788782983	0.745	0.493	0.374132496114207	BMPR2	Microglia	Down
0.000101444360287991	-2.32684316625497	0.477	0.375	0.376257132308158	INTU	Microglia	Down
0.000113247438503329	3.33352532866593	0.366	0.515	0.420034749408849	GRIP2	Microglia	Up
0.000118454885526217	-4.41247040203094	0.992	0.522	0.439349170416738	CBL	Microglia	Down
0.0001221651022177	3.75544790825121	0.306	0.118	0.45311036412545	ADGRE2	Microglia	Up
0.000123541230831467	1.01905564823563	0.322	0.463	0.458214425153911	C2CD5-AS1	Microglia	Up
0.000133591258445501	-3.2463812034446	0.932	0.515	0.495489977574364	PELI2	Microglia	Down
0.000135465014649615	2.17963582856529	0.737	0.434	0.502439739335421	GBE1	Microglia	Up
0.000136981857303874	-1.00366501977727	0.902	0.632	0.508065708740068	STON2	Microglia	Down
0.000138900464444512	-1.56350716869118	1	0.765	0.515181822624695	BCAR3	Microglia	Down
0.000140453454932002	4.56762871054029	0.341	0.478	0.520941864342795	FBLN1	Microglia	Up
0.000151372100144132	1.70858536012947	0.415	0.537	0.561439119434584	ENSG00000249335	Microglia	Up
0.000151372153912792	-1.87511102991382	0.642	0.471	0.561439318862546	ASAP1	Microglia	Down
0.000161743711248566	1.7861636662159	0.325	0.221	0.599907425020932	UBE3D	Microglia	Up
0.000162190047498544	-2.45217122940501	0.504	0.118	0.601562886172101	ERN1	Microglia	Down
0.000164439165870247	-1.12220908424057	0.133	0.015	0.609904866212748	SCUBE2	Microglia	Down
0.000164439165870247	-6.84918099949904	0.268	0.375	0.609904866212748	MROH7	Microglia	Down
0.00017136386402666	-2.1256243954127	0.488	0.382	0.635588571674882	NAT8L	Microglia	Down
0.000175168337208606	4.85908736385706	0.409	0.066	0.64969936270672	GPR65	Microglia	Up
0.000186553180943587	1.00846686171765	0.201	0.324	0.691925748119764	CFAP70	Microglia	Up
0.000189118527711915	1.38638579168421	0.385	0.11	0.701440619283491	OXR1-AS1	Microglia	Up
0.000194879531158242	-5.14100500611418	1	0.779	0.722808181065919	GRAMD1B	Microglia	Down
0.000201352001771612	-8.58369310996871	0.396	0.257	0.746814574570909	FAM78B	Microglia	Down
0.000206338359697844	3.59961875698278	0.122	0.25	0.765308976119303	CASC2	Microglia	Up
0.000212014767681883	-1.27959493829636	0.786	0.346	0.786362773332103	ABHD3	Microglia	Down
0.000212590324042278	-1.01846548516235	0.713	0.471	0.788497511872808	LNX1	Microglia	Down
0.00021316741996256	6.71983036775879	0.119	0.007	0.790637960641135	CD109	Microglia	Up
0.000226241955853788	-2.44760680239769	0.813	0.471	0.839131414261699	PTBP3	Microglia	Down
0.000227467068741244	-3.02893841041216	0.794	0.456	0.843675357961273	ENSG00000270792	Microglia	Down
0.000228698483380957	2.40656689970232	0.341	0.221	0.84824267485997	RNF125	Microglia	Up
0.000253998169324928	-6.31544060558122	0.618	0.404	0.942079210026157	PDE3A	Microglia	Down
0.000261595017413671	1.03571643061935	0.992	0.684	0.970255919587306	KCNIP1	Microglia	Up
0.00027966004930916	-8.6136228609544	0.507	0.015	1	ENSG00000287226	Microglia	Down
0.000300479718270142	1.19922676753804	0.943	0.581	1	HCLS1	Microglia	Up
0.000311013735097737	-6.22736160035697	0.921	0.625	1	GLIS3	Microglia	Down
0.000313493280096572	-2.13285591322342	0.499	0.022	1	ENSG00000257322	Microglia	Down
0.000325311237675293	-2.48944203628093	0.965	0.721	1	SYT17	Microglia	Down
0.000328763584954875	-1.45634895315428	0.734	0.537	1	HAVCR2	Microglia	Down
0.000337544933936064	-4.2337735316249	0.325	0.029	1	ACER2	Microglia	Down
0.000340221864239482	-1.15495904657089	0.724	0.426	1	FNBP1L	Microglia	Down
0.000342918208096693	-3.0386120187826	0.447	0.169	1	LY96	Microglia	Down
0.000345635525002344	-1.90472479879477	0.501	0.338	1	LILRB1	Microglia	Down
0.00035112946048701	2.73846706703476	0.23	0.331	1	ZMAT4	Microglia	Up
0.000361414722643226	-2.39380636451043	0.867	0.449	1	MAP3K14	Microglia	Down
0.000367142869344946	-2.35824571027916	0.599	0.096	1	TBC1D30	Microglia	Down
0.000392959489056311	-4.22596787977887	0.491	0.375	1	SYNE1	Microglia	Down
0.000402284441202267	1.54884223049702	0.388	0.279	1	DSE	Microglia	Up
0.000404384536048053	-8.80850396397866	0.241	0.39	1	KCTD16	Microglia	Down
0.000416119169110571	-2.22865120285812	0.694	0.25	1	ITPRIPL2	Microglia	Down
